clean_id,Id,Floor,height,source_count,source_uids,height_insar_m,height_statistic,height_source_column,height_iqr_median_m,building_height_p05_m,building_height_p25_m,building_height_p50_m,building_height_p75_m,building_height_p85_m,building_height_p90_m,building_height_p95_m,building_height_max_m,building_height_grubbs_top_m,grubbs_top_removed_count,grubbs_top_remaining_count,grubbs_top_last_p,grubbs_top_reliable,max_height_reliable,max_height_reject_outlier,max_height_grubbs_p,max_height_grubbs_g,max_height_grubbs_gcrit,dem_error_median_m,roof_elevation_median_m,roof_elevation_p75_m,roof_elevation_p85_m,roof_elevation_p90_m,roof_elevation_p95_m,reference_elevation_median_m,pixel_count_used,point_count,island_count,max_island_uid_count,median_coherence,median_amplitude_dispersion,lgr_rmse_rad,valid_pairs_median,bperp_span_median,source_touying_fids,source_islands,prior_gap_m,has_insar_height,height_prior_m,review_multi_clean_id_island,review_negative_height,review_extreme_height,review_unreliable_max_height,review_large_prior_gap,qc_review,height_source,max_height_reliable_bool,grubbs_top_reliable_bool,height_likely_top_m,likely_top_method,likely_top_reliability,has_likely_top_height,likely_top_minus_height_diag_m
515,0,3,9,2,624;626,,likely_top_hypothesis_guided,no_strict_insar_solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution,False,False,,no_strict_insar_solution,no_solution,False,
516,0,6,18,2,625;636,,likely_top_hypothesis_guided,no_strict_insar_solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution,False,False,,no_strict_insar_solution,no_solution,False,
517,0,7,21,1,628,,likely_top_hypothesis_guided,no_strict_insar_solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution,False,False,,no_strict_insar_solution,no_solution,False,
518,0,7,21,1,630,,likely_top_hypothesis_guided,no_strict_insar_solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution,False,False,,no_strict_insar_solution,no_solution,False,
519,0,4,12,1,631,,likely_top_hypothesis_guided,no_strict_insar_solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution,False,False,,no_strict_insar_solution,no_solution,False,
520,0,6,18,2,632;633,,likely_top_hypothesis_guided,no_strict_insar_solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution,False,False,,no_strict_insar_solution,no_solution,False,
521,0,6,18,2,634;635,,likely_top_hypothesis_guided,no_strict_insar_solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution,False,False,,no_strict_insar_solution,no_solution,False,
522,0,6,18,2,637;638,,likely_top_hypothesis_guided,no_strict_insar_solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution,False,False,,no_strict_insar_solution,no_solution,False,
523,0,7,21,1,639,36.4946403503418,likely_top_hypothesis_guided,max_accept_grubbs,1.035472393035889,-6.918741273880005,-3.7359138131141663,1.035472393035889,21.074488162994385,28.75453643798828,31.55755958557129,33.78319149017334,36.4946403503418,36.4946403503418,0.0,74.0,1.0,True,True,False,1.0,1.988824963569641,3.1040534582828645,-2.4703317880630493,5.035472393035889,25.074488162994385,32.75453643798828,35.5575595855713,37.78319149017334,8.159794807434082,74.0,1.0,1.0,1.0,0.8325573801994324,0.3490152955055237,0.9620025753974916,16.5,425.8557434082031,523,308,,True,,False,False,False,False,False,False,insar_roof_only_strict,True,True,36.4946403503418,max_accept_grubbs,high,True,
524,0,5,15,1,640,,likely_top_hypothesis_guided,no_strict_insar_solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution,False,False,,no_strict_insar_solution,no_solution,False,
525,0,3,9,1,641,,likely_top_hypothesis_guided,no_strict_insar_solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution,False,False,,no_strict_insar_solution,no_solution,False,
526,0,4,12,2,642;645,,likely_top_hypothesis_guided,no_strict_insar_solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution,False,False,,no_strict_insar_solution,no_solution,False,
527,0,6,18,2,643;646,,likely_top_hypothesis_guided,no_strict_insar_solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution,False,False,,no_strict_insar_solution,no_solution,False,
528,0,7,21,2,644;647,,likely_top_hypothesis_guided,no_strict_insar_solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution,False,False,,no_strict_insar_solution,no_solution,False,
529,0,2,6,2,648;650,15.602890014648438,likely_top_hypothesis_guided,max_accept_grubbs,7.949775695800781,-1.745161771774292,2.7799935340881348,7.949775695800781,9.646772623062134,10.569874048233032,10.752517700195312,13.14129400253296,15.602890014648438,15.602890014648438,0.0,66.0,1.0,True,True,False,1.0,1.9689338207244875,3.062349007088093,3.722977876663208,11.94977569580078,13.646772623062134,14.569874048233032,14.752517700195312,17.14129400253296,4.06617546081543,66.0,1.0,1.0,1.0,0.8319110870361328,0.361232578754425,0.7999441623687744,16.0,370.5386047363281,529,314,,True,,False,False,False,False,False,False,insar_roof_only_strict,True,True,15.602890014648438,max_accept_grubbs,high,True,
530,0,7,21,1,651,34.988651275634766,likely_top_hypothesis_guided,max_accept_grubbs,-1.2569260597229004,-5.659442663192749,-3.154445171356201,-0.5096874237060547,1.031104326248169,9.319266653060904,29.15960159301759,33.64791641235351,34.988651275634766,34.988651275634766,0.0,35.0,0.1227109606787058,True,True,False,0.1227108752244532,2.572493553161621,2.811781880168149,-0.8967412114143372,3.4903125762939453,5.031104326248169,13.319266653060904,33.15960159301759,37.64791641235351,4.0,35.0,1.0,1.0,1.0,0.8337422013282776,0.3390668034553528,0.8634995818138123,14.0,360.5517883300781,530,315,,True,,False,False,False,False,False,False,insar_roof_only_strict,True,True,34.988651275634766,max_accept_grubbs,high,True,
531,0,7,21,1,652,,likely_top_hypothesis_guided,no_strict_insar_solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution,False,False,,no_strict_insar_solution,no_solution,False,
532,0,2,6,1,653,,likely_top_hypothesis_guided,no_strict_insar_solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution,False,False,,no_strict_insar_solution,no_solution,False,
533,0,7,21,1,654,,likely_top_hypothesis_guided,no_strict_insar_solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution,False,False,,no_strict_insar_solution,no_solution,False,
534,0,7,21,1,655,,likely_top_hypothesis_guided,no_strict_insar_solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution,False,False,,no_strict_insar_solution,no_solution,False,
535,0,7,21,1,656,25.408897399902344,likely_top_hypothesis_guided,max_accept_grubbs,0.5987753868103027,-13.004755020141602,-6.607907772064209,0.5987753868103027,19.66145133972168,22.967853546142575,24.44396209716797,24.910945892333984,25.408897399902344,25.408897399902344,0.0,21.0,1.0,True,True,False,1.0,1.4402836561203003,2.580387571716829,-2.7298855781555176,4.598775386810303,23.66145133972168,26.967853546142575,28.44396209716797,28.910945892333984,6.795676231384277,21.0,1.0,1.0,1.0,0.8477254509925842,0.3432706296443939,0.6280748248100281,14.0,460.1239013671875,535,320,,True,,False,False,False,False,False,False,insar_roof_only_strict,True,True,25.408897399902344,max_accept_grubbs,high,True,
536,0,6,18,1,657,,likely_top_hypothesis_guided,no_strict_insar_solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution,False,False,,no_strict_insar_solution,no_solution,False,
537,0,2,6,1,658,,likely_top_hypothesis_guided,no_strict_insar_solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution,False,False,,no_strict_insar_solution,no_solution,False,
538,0,7,21,1,659,,likely_top_hypothesis_guided,no_strict_insar_solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution,False,False,,no_strict_insar_solution,no_solution,False,
539,0,7,21,1,660,,likely_top_hypothesis_guided,no_strict_insar_solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution,False,False,,no_strict_insar_solution,no_solution,False,
540,0,6,18,1,661,,likely_top_hypothesis_guided,no_strict_insar_solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution,False,False,,no_strict_insar_solution,no_solution,False,
541,0,9,27,1,662,,likely_top_hypothesis_guided,no_strict_insar_solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution,False,False,,no_strict_insar_solution,no_solution,False,
542,0,8,24,1,663,7.008750915527344,likely_top_hypothesis_guided,max_reject_use_top_down_grubbs,3.67110013961792,-1.0643205046653748,2.249669671058655,3.729600429534912,5.275713443756104,5.586871147155762,5.865525245666504,9.056485176086426,19.142009735107425,7.008750915527344,2.0,34.0,1.0,True,False,True,0.0001980768445344,3.861199140548706,2.8236933338418355,3.7296005487442017,7.729600429534912,9.275713443756104,9.586871147155762,9.865525245666504,13.056485176086426,4.0,36.0,1.0,1.0,1.0,0.8473742008209229,0.3483612239360809,0.6643855571746826,16.0,323.981689453125,542,327,,True,,False,False,False,True,False,True,insar_roof_only_strict,False,True,7.008750915527344,max_reject_use_top_down_grubbs,medium,True,
543,0,7,21,1,665,31.22864532470703,likely_top_hypothesis_guided,max_accept_grubbs,-1.1053180694580078,-17.261119651794434,-5.502694606781006,-1.1053180694580078,19.85262393951416,22.50972843170166,23.144380187988283,23.930745887756345,31.22864532470703,31.22864532470703,0.0,35.0,0.9710876421481662,True,True,False,0.9710877578489192,1.8770898580551147,2.811781880168149,-3.4705231189727783,2.894681930541992,23.85262393951416,26.50972843170166,27.144380187988283,27.930745887756345,8.144857406616211,35.0,1.0,1.0,1.0,0.8656983375549316,0.3115689754486084,0.5663712620735168,19.0,604.044677734375,543,328,,True,,False,False,False,False,False,False,insar_roof_only_strict,True,True,31.22864532470703,max_accept_grubbs,high,True,
544,0,2,6,1,666,0.5007939338684082,likely_top_hypothesis_guided,max_reject_use_top_down_grubbs_many_removed,-7.904959678649902,-13.31708598136902,-9.201373100280762,-7.379619121551514,-1.9778469800949097,4.3578948974609375,17.338587760925293,22.151928901672363,29.74420166015625,0.5007939338684082,4.0,22.0,0.4446189642212306,True,False,True,0.028070278535921,2.8151628971099854,2.6808994518100517,-7.999199390411377,-3.3796191215515137,2.0221530199050903,8.357894897460938,21.338587760925293,26.151928901672363,4.0,26.0,1.0,1.0,1.0,0.8590295910835266,0.3333825469017029,0.6208754181861877,17.0,285.9814147949219,544,329,,True,,False,False,False,True,False,True,insar_roof_only_strict,False,True,0.5007939338684082,max_reject_use_top_down_grubbs_many_removed,review,True,
545,0,9,27,1,667,,likely_top_hypothesis_guided,no_strict_insar_solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution,False,False,,no_strict_insar_solution,no_solution,False,
546,0,7,21,1,668,,likely_top_hypothesis_guided,no_strict_insar_solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution,False,False,,no_strict_insar_solution,no_solution,False,
547,0,12,36,1,669,60.83518981933594,likely_top_hypothesis_guided,max_accept_grubbs,13.16246223449707,-3.652123773097992,3.63207471370697,13.16246223449707,30.58611297607422,33.95844764709473,35.74311752319336,38.28278923034667,60.83518981933594,60.83518981933594,0.0,100.0,0.2494584378628372,True,True,False,0.2494586258162456,2.7590465545654297,3.209520302030832,0.8401709198951721,17.16246223449707,34.58611297607422,37.95844764709473,39.74311752319336,42.28278923034667,13.788211822509766,100.0,1.0,1.0,1.0,0.851749062538147,0.2843961119651794,1.0390582084655762,17.0,521.2033081054688,547,332,,True,,False,False,False,False,False,False,insar_roof_only_strict,True,True,60.83518981933594,max_accept_grubbs,high,True,
548,0,9,27,1,671,,likely_top_hypothesis_guided,no_strict_insar_solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution,False,False,,no_strict_insar_solution,no_solution,False,
549,0,25,75,1,672,14.421598434448242,likely_top_hypothesis_guided,max_reject_use_top_down_grubbs_many_removed,2.2473630905151367,-1.5314193487167358,-0.0811809301376342,2.471780776977539,8.285057067871094,10.145181655883787,11.334019279479987,12.83121109008789,39.470008850097656,14.421598434448242,5.0,158.0,1.0,True,False,True,1.886438179665717e-06,5.334019660949707,3.369167442439182,2.47178053855896,6.471780776977539,12.285057067871094,14.145181655883787,15.334019279479987,16.83121109008789,4.0,163.0,1.0,1.0,1.0,0.9219949841499328,0.2433745563030243,0.5448365211486816,32.0,613.2711791992188,549,334,,True,,False,False,False,True,False,True,insar_roof_only_strict,False,True,14.421598434448242,max_reject_use_top_down_grubbs_many_removed,review,True,
550,0,10,30,2,673;674,4.754001617431641,likely_top_hypothesis_guided,max_reject_use_top_down_grubbs_many_removed,-0.7969814538955688,-4.855732011795044,-2.3736337423324585,-0.3788220882415771,3.062181234359741,9.34443464279175,17.993311309814448,22.737828254699696,42.04379653930664,4.754001617431641,12.0,55.0,0.8016899001525546,True,False,True,0.000283809755694,4.147669792175293,3.06788516289407,-0.3788220584392547,3.621177911758423,7.062181234359741,13.34443464279175,21.993311309814448,26.737828254699696,4.0,67.0,1.0,1.0,1.0,0.9330658912658693,0.1949025690555572,0.8649978041648865,20.0,330.54400634765625,550,335,,True,,False,False,False,True,False,True,insar_roof_only_strict,False,True,4.754001617431641,max_reject_use_top_down_grubbs_many_removed,review,True,
551,0,7,21,2,675;676,,likely_top_hypothesis_guided,no_strict_insar_solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution,False,False,,no_strict_insar_solution,no_solution,False,
552,0,15,45,1,677,,likely_top_hypothesis_guided,no_strict_insar_solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution,False,False,,no_strict_insar_solution,no_solution,False,
553,0,22,66,1,678,68.81425476074219,likely_top_hypothesis_guided,max_accept_grubbs,26.06553649902344,-4.684698915481567,5.572856903076172,26.06553649902344,66.20853424072266,68.0154296875,68.37799987792968,68.42214508056641,68.81425476074219,68.81425476074219,0.0,23.0,1.0,True,True,False,1.0,1.1015135049819946,2.6239161203491976,1.345233917236328,30.06553649902344,70.20853424072266,72.0154296875,72.37799987792968,72.42214508056641,19.093786239624023,23.0,1.0,1.0,1.0,0.849716305732727,0.3156797885894775,1.113817572593689,16.0,323.981689453125,553,338,,True,,False,False,False,False,False,False,insar_roof_only_strict,True,True,68.81425476074219,max_accept_grubbs,high,True,
554,0,4,12,1,679,,likely_top_hypothesis_guided,no_strict_insar_solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution,False,False,,no_strict_insar_solution,no_solution,False,
555,0,6,18,4,680;705;702;703,5.056921005249023,likely_top_hypothesis_guided,max_reject_use_top_down_grubbs_many_removed,-3.0998048782348637,-9.144784832000733,-4.252407789230347,-2.719633817672729,0.2690181732177734,1.2497467517852774,4.598130607604991,15.0464693069458,21.94264793395996,5.056921005249023,4.0,39.0,0.2418298227569509,True,False,True,0.0054367299682439,3.397844076156616,2.8970234886239705,-2.719633817672729,1.2803661823272705,4.269018173217773,5.249746751785278,8.59813060760499,19.0464693069458,4.0,43.0,1.0,1.0,1.0,0.8540891408920288,0.3396285772323608,1.0278688669204712,22.0,561.0567016601562,555,340,,True,,False,False,False,True,False,True,insar_roof_only_strict,False,True,5.056921005249023,max_reject_use_top_down_grubbs_many_removed,review,True,
556,0,1,3,2,681;704,,likely_top_hypothesis_guided,no_strict_insar_solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution,False,False,,no_strict_insar_solution,no_solution,False,
557,0,27,81,1,682,,likely_top_hypothesis_guided,no_strict_insar_solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution,False,False,,no_strict_insar_solution,no_solution,False,
558,0,9,27,1,683,19.81283569335937,likely_top_hypothesis_guided,max_accept_grubbs,-0.7795239686965942,-11.239592266082765,-6.50349748134613,-0.7795239686965942,5.555209159851074,8.3385883808136,9.727985858917236,13.969305944442732,19.81283569335937,19.81283569335937,0.0,42.0,0.1736641461847754,True,True,False,0.1736642364943372,2.544863700866699,2.88748519288549,-0.7795239984989166,3.2204760313034058,9.555209159851074,12.3385883808136,13.727985858917236,17.969305944442734,4.0,42.0,1.0,1.0,1.0,0.8603193759918213,0.326198399066925,1.1221040487289429,16.0,527.0836181640625,558,342,,True,,False,False,False,False,False,False,insar_roof_only_strict,True,True,19.81283569335937,max_accept_grubbs,high,True,
559,0,6,18,1,684,,likely_top_hypothesis_guided,no_strict_insar_solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution,False,False,,no_strict_insar_solution,no_solution,False,
560,0,34,102,1,685,,likely_top_hypothesis_guided,no_strict_insar_solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution,False,False,,no_strict_insar_solution,no_solution,False,
561,0,7,21,1,686,,likely_top_hypothesis_guided,no_strict_insar_solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution,False,False,,no_strict_insar_solution,no_solution,False,
562,0,10,30,1,687,13.688087463378906,likely_top_hypothesis_guided,max_reject_use_top_down_grubbs_many_removed,0.9238014221191406,-5.521176624298096,-3.790735721588135,1.6826095581054688,6.468038558959961,9.042320251464844,11.404920959472657,16.739516448974545,45.602664947509766,13.688087463378906,4.0,69.0,1.0,True,False,True,9.594101766596808e-06,4.716879367828369,3.099143402677311,1.6826093196868896,5.682609558105469,10.46803855895996,13.042320251464844,15.404920959472657,20.739516448974545,4.0,73.0,1.0,1.0,1.0,0.8647266626358032,0.3113139867782593,0.5918774008750916,22.0,504.6864929199219,562,346,,True,,False,False,False,True,False,True,insar_roof_only_strict,False,True,13.688087463378906,max_reject_use_top_down_grubbs_many_removed,review,True,
563,0,17,51,2,688;690,3.3661046028137207,likely_top_hypothesis_guided,max_accept_grubbs,-2.5403473377227783,-6.924172353744507,-4.036756992340088,-2.5475070476531982,-1.13933265209198,-0.2401834487915039,0.182852840423584,0.7079339504241942,3.3661046028137207,3.3661046028137207,0.0,119.0,0.4345416700459269,True,True,False,0.4345415796459375,2.6475071907043457,3.267869514125631,-2.5475070476531982,1.4524929523468018,2.86066734790802,3.759816551208496,4.182852840423584,4.707933950424194,4.0,119.0,1.0,1.0,1.0,0.894874632358551,0.3211467266082763,0.6127610206604004,24.0,604.044677734375,563,347,,True,,False,False,False,False,False,False,insar_roof_only_strict,True,True,3.3661046028137207,max_accept_grubbs,high,True,
564,0,6,18,1,689,26.983428955078125,likely_top_hypothesis_guided,max_accept_grubbs,2.8914177417755127,-1.809555399417877,0.1322658061981201,2.8914177417755127,13.13935899734497,17.6792501449585,20.068145942687988,22.084846782684323,26.983428955078125,26.983428955078125,0.0,34.0,0.2831783890258541,True,True,False,0.2831782801033164,2.3080532550811768,2.79944030774216,1.9675049185752869,6.891417741775513,17.13935899734497,21.6792501449585,24.068145942687988,26.084846782684323,6.322014808654785,34.0,1.0,1.0,1.0,0.8846710920333862,0.32051882147789,0.5345498323440552,13.0,431.0750122070313,564,348,,True,,False,False,False,False,False,False,insar_roof_only_strict,True,True,26.983428955078125,max_accept_grubbs,high,True,
565,0,9,27,1,691,,likely_top_hypothesis_guided,no_strict_insar_solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution,False,False,,no_strict_insar_solution,no_solution,False,
566,0,16,48,1,693,18.19743537902832,likely_top_hypothesis_guided,max_reject_use_top_down_grubbs_many_removed,3.0923080444335938,-3.3043216466903687,1.2228364944458008,3.734684228897095,7.273736476898193,9.73529863357544,14.341819763183594,24.99802255630493,29.51280975341797,18.19743537902832,3.0,43.0,0.0586389058195359,True,False,True,0.026110081362942,3.084155321121216,2.924080860089991,1.935467004776001,7.734684228897095,11.273736476898192,13.73529863357544,18.341819763183597,28.99802255630493,4.0,46.0,1.0,1.0,1.0,0.8698915839195251,0.2686967849731445,0.7185433506965637,16.0,421.6170654296875,566,350,,True,,False,False,False,True,False,True,insar_roof_only_strict,False,True,18.19743537902832,max_reject_use_top_down_grubbs_many_removed,review,True,
567,0,4,12,1,694,26.6002197265625,likely_top_hypothesis_guided,max_accept_grubbs,2.023040771484375,-3.370490550994873,-1.070013463497162,2.233973264694214,5.858196258544922,17.240162277221682,18.624640083312983,23.782238197326645,26.6002197265625,26.6002197265625,0.0,42.0,0.186837844828912,True,True,False,0.1868379385591063,2.522927761077881,2.88748519288549,2.2339731454849243,6.233973264694214,9.858196258544922,21.24016227722168,22.624640083312983,27.782238197326645,4.0,42.0,1.0,1.0,1.0,0.8917481303215027,0.1743746101856231,0.5105745196342468,26.5,478.9831848144531,567,351,,True,,False,False,False,False,False,False,insar_roof_only_strict,True,True,26.6002197265625,max_accept_grubbs,high,True,
568,0,15,45,1,696,21.700252532958984,likely_top_hypothesis_guided,max_reject_use_top_down_grubbs_many_removed,-0.7740728855133057,-4.951057767868042,-2.5641345977783203,-0.5321474075317383,5.297669410705566,11.705554580688476,16.335700225830102,20.49574699401855,40.25553894042969,21.700252532958984,3.0,72.0,0.0983701208258382,True,False,True,0.0009079911033132,3.989072561264038,3.1088847965130726,-0.5799477696418762,3.4678525924682617,9.297669410705566,15.705554580688476,20.335700225830102,24.49574699401855,4.0,75.0,1.0,1.0,1.0,0.8619745969772339,0.2860585153102875,0.7095916271209717,22.0,476.59381103515625,568,352,,True,,False,False,False,True,False,True,insar_roof_only_strict,False,True,21.700252532958984,max_reject_use_top_down_grubbs_many_removed,review,True,
569,0,7,21,2,697;699,12.464519500732422,likely_top_hypothesis_guided,max_reject_use_top_down_grubbs,1.2365307807922363,-3.281492042541504,-1.2129058837890625,1.4248621463775637,6.951181888580322,9.020755004882812,10.256834030151367,11.376760005950924,21.433765411376957,12.464519500732422,1.0,39.0,0.8026627786588116,True,False,True,0.0104030796267995,3.231121301651001,2.8675424870552675,0.5537354052066803,5.424862146377564,10.951181888580322,13.020755004882812,14.256834030151367,15.376760005950924,5.188546180725098,40.0,1.0,1.0,1.0,0.8295232057571411,0.3445349633693695,0.9091404676437378,16.0,585.1785278320312,569,353,,True,,False,False,False,True,False,True,insar_roof_only_strict,False,True,12.464519500732422,max_reject_use_top_down_grubbs,medium,True,
570,0,17,51,1,698,24.413166046142575,likely_top_hypothesis_guided,max_reject_use_top_down_grubbs,6.45328950881958,-3.7695960283279417,1.0556514263153076,6.771861553192139,14.412571907043455,17.22216329574585,19.40763092041016,31.02686100006102,61.034645080566406,24.413166046142575,2.0,26.0,0.3268791719333832,True,False,True,0.0001606404061536,3.7126553058624263,2.714458787361858,-0.2037310749292373,10.77186155319214,18.412571907043457,21.22216329574585,23.40763092041016,35.02686100006102,10.999277114868164,28.0,1.0,1.0,1.0,0.8566708564758301,0.2515562176704407,0.8258345127105713,20.0,493.79400634765625,570,354,,True,,False,False,False,True,False,True,insar_roof_only_strict,False,True,24.413166046142575,max_reject_use_top_down_grubbs,medium,True,
571,0,23,69,1,700,59.199745178222656,likely_top_hypothesis_guided,max_accept_grubbs,16.89327621459961,-0.9383563995361328,3.964336395263672,16.89327621459961,52.10991287231445,55.207540893554686,55.77524337768555,57.52992935180664,59.199745178222656,59.199745178222656,0.0,73.0,1.0,True,True,False,1.0,1.4416673183441162,3.099143402677311,3.314850330352783,20.89327621459961,56.10991287231445,59.207540893554686,59.77524337768555,61.52992935180664,17.06429100036621,73.0,1.0,1.0,1.0,0.8487623929977417,0.296870470046997,1.018251895904541,17.0,613.2711791992188,571,355,,True,,False,False,False,False,False,False,insar_roof_only_strict,True,True,59.199745178222656,max_accept_grubbs,high,True,
572,0,16,48,1,701,53.49851608276367,likely_top_hypothesis_guided,max_accept_grubbs,5.720239639282227,-11.712547111511231,-1.1380212306976318,5.720239639282227,45.658159255981445,49.42178726196289,50.973487091064456,51.99426460266113,53.49851608276367,53.49851608276367,0.0,55.0,1.0,True,True,False,1.0,1.5157593488693235,2.993848262930808,-1.4087932109832764,9.720239639282228,49.658159255981445,53.42178726196289,54.973487091064456,55.99426460266113,16.303735733032227,55.0,1.0,1.0,1.0,0.8479198217391968,0.2547298073768616,1.089435338973999,15.0,521.2033081054688,572,356,,True,,False,False,False,False,False,False,insar_roof_only_strict,True,True,53.49851608276367,max_accept_grubbs,high,True,
573,0,2,6,1,706,,likely_top_hypothesis_guided,no_strict_insar_solution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution,False,False,,no_strict_insar_solution,no_solution,False,
574,0,6,18,1,707,28.68486785888672,likely_top_hypothesis_guided,max_accept_grubbs,15.994380950927734,-2.9205538749694826,2.38114070892334,15.994380950927734,22.91502475738525,24.99866981506348,25.41745719909668,26.44313240051269,28.68486785888672,28.68486785888672,0.0,39.0,1.0,True,True,False,1.0,1.4550114870071411,2.857104681649204,4.021596431732178,19.99438095092773,26.91502475738525,28.99866981506348,29.41745719909668,30.44313240051269,15.683692932128906,39.0,1.0,1.0,1.0,0.8522335290908813,0.2791124284267425,1.060372233390808,23.0,544.6810913085938,574,358,,True,,False,False,False,False,False,False,insar_roof_only_strict,True,True,28.68486785888672,max_accept_grubbs,high,True,
575,0,2,6,1,708,22.359176635742188,likely_top_hypothesis_guided,max_accept_grubbs,1.9720067977905276,-6.238381576538086,-1.1427361965179443,1.9720067977905276,9.3528254032135,14.104078388214113,15.350366020202635,20.072226333618165,22.359176635742188,22.359176635742188,0.0,154.0,1.0,True,True,False,1.0,2.333150148391724,3.3512577336407565,1.972006916999817,5.972006797790527,13.3528254032135,18.10407838821411,19.350366020202635,24.072226333618165,4.0,154.0,1.0,1.0,1.0,0.8776576519012451,0.3108863830566406,0.8345136642456055,20.0,468.6012878417969,575,359,,True,,False,False,False,False,False,False,insar_roof_only_strict,True,True,22.359176635742188,max_accept_grubbs,high,True,
