clean_id,Id,Floor,height,source_count,source_uids,height_insar_m,height_statistic,height_source_column,height_iqr_median_m,building_height_p05_m,building_height_p25_m,building_height_p50_m,building_height_p75_m,building_height_p85_m,building_height_p90_m,building_height_p95_m,building_height_max_m,building_height_grubbs_top_m,grubbs_top_removed_count,grubbs_top_remaining_count,grubbs_top_last_p,grubbs_top_reliable,max_height_reliable,max_height_reject_outlier,max_height_grubbs_p,max_height_grubbs_g,max_height_grubbs_gcrit,dem_error_median_m,roof_elevation_median_m,roof_elevation_p75_m,roof_elevation_p85_m,roof_elevation_p90_m,roof_elevation_p95_m,reference_elevation_median_m,pixel_count_used,point_count,island_count,max_island_uid_count,median_coherence,median_amplitude_dispersion,lgr_rmse_rad,valid_pairs_median,bperp_span_median,source_touying_fids,source_islands,prior_gap_m,has_insar_height,height_prior_m,review_multi_clean_id_island,review_negative_height,review_extreme_height,review_unreliable_max_height,review_large_prior_gap,qc_review,height_source
222,0,4,12,1,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
223,0,6,18,1,280,29.82952117919922,grubbs_top,building_height_grubbs_top_m,13.243196487426758,-8.012212252616882,-1.037337362766266,13.243196487426758,17.521615982055664,19.0717059135437,19.736525344848637,21.78052206039428,29.82952117919922,29.82952117919922,0.0,122.0,1.0,True,True,False,1.0,2.0264697074890137,3.276078195746472,-0.5709455907344818,17.243196487426758,21.521615982055664,23.0717059135437,23.736525344848637,25.78052206039428,16.426008224487305,122.0,1.0,1.0,1.0,0.8738701343536377,0.3379637598991394,0.8181504011154175,26.0,613.2711791992188,223,143,,True,,False,False,False,False,False,False,insar_roof_only_strict
224,0,5,15,2,281;283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
225,0,7,21,1,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
226,0,7,21,2,284;285,27.713014602661133,grubbs_top,building_height_grubbs_top_m,-2.636781454086304,-13.411271476745606,-5.790239810943604,-2.1518023014068604,6.464230537414551,11.73685646057128,16.44912643432616,22.25436477661131,27.713014602661133,27.713014602661133,0.0,37.0,0.1827036627922793,True,True,False,0.1827036391152021,2.4788835048675537,2.835201602923409,-3.8521149158477774,1.84819769859314,10.46423053741455,15.73685646057128,20.44912643432616,26.25436477661131,5.4469099044799805,37.0,1.0,1.0,1.0,0.8568365573883057,0.3567541539669037,0.9992908835411072,18.0,370.39849853515625,226,146,,True,,False,False,False,False,False,False,insar_roof_only_strict
227,0,6,18,1,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
228,0,3,9,1,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
229,0,7,21,1,288,39.81201553344727,grubbs_top,building_height_grubbs_top_m,0.7079439163208008,-6.646117115020751,-2.743343412876129,0.7079439163208008,17.712780952453613,29.75180377960205,31.657820892333984,33.21940670013428,39.81201553344727,39.81201553344727,0.0,138.0,1.0,True,True,False,1.0,2.274775981903076,3.3162076976983395,-1.517570436000824,4.707943916320801,21.712780952453613,33.75180377960205,35.65782089233399,37.21940670013428,5.882387161254883,138.0,1.0,1.0,1.0,0.8480769395828247,0.340221494436264,1.0500402450561523,22.0,497.0182495117188,229,149,,True,,False,False,False,False,False,False,insar_roof_only_strict
230,0,6,18,1,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
231,0,5,15,1,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
232,0,9,27,1,292,24.18857192993164,grubbs_top,building_height_grubbs_top_m,4.179487228393555,-2.935539782047272,0.6568616628646851,4.730972766876221,9.477184295654297,12.065537452697754,14.54874038696289,21.1350040435791,30.171485900878903,24.18857192993164,1.0,65.0,0.1326229238021081,True,False,True,0.016584973002709,3.333152532577514,3.062349007088093,2.131169080734253,8.73097276687622,13.477184295654297,16.065537452697754,18.54874038696289,25.1350040435791,7.165495872497559,66.0,1.0,1.0,1.0,0.8517770767211914,0.3355993032455444,0.906808376312256,15.0,368.5443115234375,232,152,,True,,False,False,False,True,False,True,insar_roof_only_strict
233,0,9,27,1,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
234,0,6,18,2,294;295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
235,0,8,24,1,296,26.65509033203125,grubbs_top,building_height_grubbs_top_m,7.134625911712647,0.2997519969940185,3.0216784477233887,7.232282638549805,10.993000030517578,15.79809951782226,17.024811935424808,22.161292266845702,26.65509033203125,26.65509033203125,0.0,43.0,0.1019448008266349,True,True,False,0.1019448616387378,2.70757269859314,2.8970234886239705,6.326086044311523,11.232282638549805,14.993000030517578,19.79809951782226,21.024811935424808,26.161292266845702,4.0,43.0,1.0,1.0,1.0,0.8200488686561584,0.3539144098758697,0.7383713126182556,15.0,460.1239013671875,235,155,,True,,False,False,False,False,False,False,insar_roof_only_strict
236,0,6,18,1,297,31.61065673828125,grubbs_top,building_height_grubbs_top_m,23.28290557861328,4.715554714202881,19.38344383239746,23.011013984680176,26.33042287826538,29.05360698699951,29.227245330810547,30.17036437988281,31.61065673828125,31.61065673828125,0.0,46.0,1.0,True,True,False,1.0,1.3076739311218262,2.924080860089991,5.204217433929443,27.011013984680176,30.33042287826538,33.05360698699951,33.22724533081055,34.17036437988281,22.0,46.0,1.0,1.0,1.0,0.8447809815406799,0.3445698022842407,0.7723774313926697,25.0,502.8768005371094,236,156,,True,,False,False,False,False,False,False,insar_roof_only_strict
237,0,2,6,1,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
238,0,5,15,1,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
239,0,4,12,1,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
240,0,4,12,1,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
241,0,4,12,1,302,11.65776538848877,grubbs_top,building_height_grubbs_top_m,3.176621437072754,-0.6073162794113158,2.126982808113098,3.67130184173584,6.810472011566162,7.7236367702484126,8.852319526672364,10.554536771774284,15.780328750610352,11.65776538848877,1.0,29.0,0.2879292193018826,True,False,True,0.0296091954171417,2.8699939250946045,2.7451317244535867,2.491507887840271,7.67130184173584,10.810472011566162,11.723636770248412,12.852319526672364,14.554536771774284,6.041910648345947,30.0,1.0,1.0,1.0,0.8745744824409485,0.287809669971466,0.5875356197357178,23.0,544.6810913085938,241,160,,True,,False,False,False,True,False,True,insar_roof_only_strict
242,0,8,24,1,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
243,0,7,21,1,304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
244,0,8,24,1,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
245,0,2,6,1,306,8.677610397338867,grubbs_top,building_height_grubbs_top_m,-1.8729718923568728,-4.588221502304077,-2.673240840435028,-1.826919674873352,1.577174186706543,4.179037570953368,4.949857044219972,7.166408634185787,8.677610397338867,8.677610397338867,0.0,64.0,0.3780794177333817,True,True,False,0.3780792325958941,2.464271545410156,3.050967777749636,-1.8729719519615171,2.173080325126648,5.577174186706543,8.17903757095337,8.949857044219971,11.166408634185789,4.0,64.0,1.0,1.0,1.0,0.8480646014213562,0.3110413551330566,0.6957207918167114,18.0,442.6890258789063,245,164,,True,,False,False,False,False,False,False,insar_roof_only_strict
246,0,2,6,1,307,4.687385559082031,grubbs_top,building_height_grubbs_top_m,2.243563652038574,1.3416195869445802,1.842792272567749,2.26664400100708,3.339077353477478,4.077854585647583,4.205842876434327,4.437118816375732,6.480777740478516,4.687385559082031,1.0,31.0,0.5784471237080818,True,False,True,0.0165669745912424,3.0291173458099365,2.7733452324854238,2.26664400100708,6.26664400100708,7.339077353477478,8.077854585647582,8.205842876434327,8.437118816375731,4.0,32.0,1.0,1.0,1.0,0.9009774923324584,0.3013314604759216,0.3927249908447265,21.0,521.2033081054688,246,165,,True,,False,False,False,True,False,True,insar_roof_only_strict
247,0,5,15,1,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
248,0,2,6,1,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
249,0,4,12,2,310;311,23.269086837768555,grubbs_top,building_height_grubbs_top_m,17.335041046142578,6.749516582489014,14.116474151611328,17.321504592895508,19.759696006774902,21.595863151550294,21.84806137084961,22.186295318603516,23.269086837768555,23.269086837768555,0.0,55.0,1.0,True,True,False,1.0,1.3573137521743774,2.993848262930808,5.619407653808594,21.321504592895508,23.759696006774902,25.595863151550294,25.84806137084961,26.186295318603516,16.0,55.0,1.0,1.0,1.0,0.8213451504707336,0.355794608592987,0.8828209042549133,16.0,408.5389099121094,249,168,,True,,False,False,False,False,False,False,insar_roof_only_strict
250,0,6,18,2,312;716,41.69403076171875,grubbs_top,building_height_grubbs_top_m,6.257022857666016,-4.3470837593078615,0.1130056381225586,6.257022857666016,23.088703155517575,27.973069000244134,30.824745178222656,37.5753936767578,41.69403076171875,41.69403076171875,0.0,97.0,1.0,True,True,False,1.0,2.1477417945861816,3.1991172600264206,2.237302303314209,10.257022857666016,27.088703155517575,31.973069000244134,34.824745178222656,41.5753936767578,8.426180839538574,97.0,1.0,1.0,1.0,0.8401138782501221,0.3360759615898132,0.8236263394355774,18.0,368.5443115234375,250,169,,True,,False,False,False,False,False,False,insar_roof_only_strict
251,0,6,18,1,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
252,0,12,36,2,314;721,31.04672622680664,grubbs_top,building_height_grubbs_top_m,9.48040771484375,-5.749734878540039,0.9391202926635742,9.5283842086792,14.178149223327637,17.418988037109376,24.320997619628905,29.04836044311522,44.608177185058594,31.04672622680664,1.0,46.0,0.4391696797562598,True,False,True,0.0175522343208673,3.1855154037475586,2.932623282239436,0.5648931264877319,13.5283842086792,18.17814922332764,21.418988037109376,28.320997619628905,33.04836044311522,12.86753749847412,47.0,1.0,1.0,1.0,0.8533445000648499,0.3117601871490478,1.0154145956039429,18.0,561.0567016601562,252,171,,True,,False,False,False,True,False,True,insar_roof_only_strict
253,0,5,15,1,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
254,0,2,6,1,316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
255,0,2,6,1,317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
256,0,10,30,1,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
257,0,1,3,2,319;943,6.740032196044922,grubbs_top,building_height_grubbs_top_m,2.501417636871338,0.0812554836273198,1.557134032249451,2.4436516761779785,4.555338382720947,4.758304214477539,5.411133670806886,5.811590480804442,6.740032196044922,6.740032196044922,0.0,54.0,1.0,True,True,False,1.0,1.9666993618011477,2.9868080398667765,-0.3891744762659073,6.4436516761779785,8.555338382720947,8.758304214477539,9.411133670806889,9.811590480804442,7.0,54.0,1.0,1.0,1.0,0.8406624794006348,0.3395279049873352,0.6010178923606873,19.0,473.2161865234375,257,176,,True,,False,False,False,False,False,False,insar_roof_only_strict
258,0,6,18,1,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
259,0,8,24,1,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
260,0,8,24,1,322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
261,0,8,24,1,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
262,0,8,24,1,324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
263,0,8,24,1,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
264,0,8,24,1,326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
265,0,6,18,1,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
266,0,8,24,1,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
267,0,8,24,1,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
268,0,8,24,1,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
269,0,8,24,1,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
270,0,7,21,1,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
271,0,8,24,1,334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
272,0,8,24,1,335,7.861455917358398,grubbs_top,building_height_grubbs_top_m,-1.4775561094284058,-5.350639128684997,-3.4689331650733948,-1.4775561094284058,1.3520575761795044,3.1697959423065183,5.064045143127442,6.334403181076049,7.861455917358398,7.861455917358398,0.0,40.0,0.3569298154949951,True,True,False,0.356930160054123,2.2985308170318604,2.8675424870552675,-1.983896851539612,2.5224438905715942,5.352057576179504,7.169795942306519,9.064045143127442,10.334403181076048,4.0,40.0,1.0,1.0,1.0,0.8378344774246216,0.3462839126586914,0.7851231098175049,16.0,370.39849853515625,272,186,,True,,False,False,False,False,False,False,insar_roof_only_strict
273,0,8,24,1,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
274,0,6,18,2,337;338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
275,0,8,24,1,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
276,0,7,21,1,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
277,0,4,12,1,341,2.4467573165893555,grubbs_top,building_height_grubbs_top_m,-0.7360386848449707,-2.056939387321472,-1.4704027771949768,-0.8981645107269287,0.3207283020019531,0.6829417705535885,0.7305871009826661,1.752923965454101,2.4467573165893555,2.4467573165893555,0.0,22.0,0.356169326398005,True,True,False,0.3561692617085179,2.047344923019409,2.602783742942279,-0.8981643915176392,3.1018354892730717,4.320728302001953,4.6829417705535885,4.730587100982666,5.752923965454101,4.0,22.0,1.0,1.0,1.0,0.8348863124847412,0.3550459444522857,0.4419294595718384,14.0,571.4669189453125,277,188,,True,,False,False,False,False,False,False,insar_roof_only_strict
278,0,7,21,1,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
279,0,7,21,1,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
280,0,7,21,1,344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
281,0,7,21,1,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
282,0,7,21,1,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
283,0,13,39,2,347;348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
284,0,7,21,1,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
285,0,7,21,2,350;367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
286,0,8,24,1,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
287,0,8,24,1,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
288,0,18,54,1,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
289,0,4,12,1,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
290,0,4,12,1,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
291,0,13,39,1,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
292,0,15,45,1,357,7.383581161499023,grubbs_top,building_height_grubbs_top_m,0.8810238838195801,-4.114524614810944,-0.6242629885673523,1.256661891937256,4.041438579559326,6.193676376342773,12.445777320861849,18.121306514739985,31.297527313232425,7.383581161499023,11.0,91.0,1.0,True,False,True,0.0012367811456883,4.049659252166748,3.216253216079576,1.2566619515419006,5.256661891937256,8.041438579559326,10.193676376342772,16.445777320861847,22.121306514739985,4.0,102.0,1.0,1.0,1.0,0.8566941618919373,0.2984437644481659,0.8073863983154297,19.0,368.5443115234375,292,203,,True,,False,False,False,True,False,True,insar_roof_only_strict
293,0,4,12,1,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
294,0,7,21,1,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
295,0,15,45,1,360,19.61832046508789,grubbs_top,building_height_grubbs_top_m,-3.3519811630249023,-8.362794971466064,-5.43484354019165,-3.351981043815613,7.422824382781982,13.68116807937622,14.768082046508788,18.58345594406128,19.61832046508789,19.61832046508789,0.0,34.0,0.6100864493627896,True,True,False,0.6100864983150629,2.0436465740203857,2.79944030774216,-3.356026291847229,0.6480189561843872,11.422824382781982,17.68116807937622,18.768082046508788,22.58345594406128,4.0,34.0,1.0,1.0,1.0,0.8352081179618835,0.3165571093559265,0.5710006952285767,14.0,285.9814147949219,295,206,,True,,False,False,False,False,False,False,insar_roof_only_strict
296,0,7,21,1,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
297,0,8,24,1,362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
298,0,5,15,1,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
299,0,7,21,1,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
300,0,8,24,1,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
301,0,7,21,1,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
302,0,4,12,1,368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
303,0,7,21,1,369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
304,0,7,21,1,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
305,0,4,12,1,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
306,0,4,12,1,372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
307,0,7,21,1,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
308,0,6,18,2,374;375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
309,0,7,21,1,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
310,0,7,21,1,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
311,0,4,12,1,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
312,0,6,18,2,379;382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
313,0,18,54,2,380;381,22.63229179382324,grubbs_top,building_height_grubbs_top_m,-2.367579460144043,-7.767936396598816,-3.8528764247894287,-2.3014296293258667,10.872458934783936,19.658720874786383,26.98501834869384,50.84416198730462,59.41466522216797,22.63229179382324,7.0,55.0,0.0906737774857052,True,False,True,0.0239980533551364,3.222012758255005,3.039150003792808,-2.517043709754944,1.6985703706741333,14.872458934783936,23.658720874786383,30.98501834869384,54.84416198730462,4.0,62.0,1.0,1.0,1.0,0.8714051246643066,0.297886312007904,1.0514010190963743,17.0,537.5789184570312,313,214,,True,,False,False,False,True,False,True,insar_roof_only_strict
314,0,7,21,1,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
315,0,6,18,1,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
316,0,7,21,1,385,30.261863708496094,grubbs_top,building_height_grubbs_top_m,8.038618087768555,-6.403836035728454,-0.475944459438324,8.038618087768555,26.094126224517822,27.827276611328124,28.73693962097168,29.144034004211424,30.261863708496094,30.261863708496094,0.0,40.0,1.0,True,True,False,1.0,1.3809648752212524,2.8675424870552675,3.729266285896301,12.038618087768556,30.094126224517822,31.827276611328124,32.73693962097168,33.14403400421143,7.778233051300049,40.0,1.0,1.0,1.0,0.8508726358413696,0.3250646889209747,0.7898456454277039,17.0,361.4788818359375,316,217,,True,,False,False,False,False,False,False,insar_roof_only_strict
317,0,7,21,1,386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
318,0,7,21,1,387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
319,0,7,21,2,388;389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
320,0,7,21,1,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
321,0,7,21,1,391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
322,0,7,21,1,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
323,0,7,21,4,393;394;395;396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
324,0,7,21,2,397;398,25.415462493896484,grubbs_top,building_height_grubbs_top_m,-4.864252090454102,-11.784924507141112,-7.014235258102417,-4.386175870895386,2.9941296577453613,12.517276430130003,16.588742256164554,21.312732791900636,25.415462493896484,25.415462493896484,0.0,28.0,0.1795798121976077,True,True,False,0.1795797409210733,2.36870551109314,2.714458787361858,-4.6129584312438965,-0.3861758708953857,6.994129657745361,16.517276430130003,20.588742256164554,25.312732791900636,4.733111381530762,28.0,1.0,1.0,1.0,0.8486443758010864,0.3153495490550995,0.5766361951828003,14.0,330.54400634765625,324,220,,True,,False,False,False,False,False,False,insar_roof_only_strict
325,0,7,21,1,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
326,0,7,21,2,400;401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
327,0,7,21,1,402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
328,0,7,21,2,403;405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
329,0,7,21,1,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
330,0,7,21,2,406;407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
331,0,7,21,1,408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
332,0,7,21,2,409;410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
333,0,4,12,1,411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,False,False,False,False,False,False,no_strict_insar_solution
