clean_id,height_network48_m,phase_sigma_network48_rad,roof_iqr_network48_m,support_points,ground_points,unwrap_valid_support_points,gamma_sbas_output_points,points_after_iqr,median_mean_coherence,height_network36_m,phase_sigma_network36_rad,roof_iqr_network36_m,network_height_difference_m,absolute_network_height_difference_m,insar_height_m,median_phase_sigma_rad,roof_height_iqr_m,solution_source,filled_from_prior,insar_only,paper_median_height_m,upper_plateau_applied,upper_plateau_point_jaccard,upper_plateau_network_difference_m,aggregation_extension,upper_plateau_uplift_m
679,0.5340543836355209,0.2156711369752884,2.343042254447937,110,31,101,101,100.0,0.8286380066225927,0.2077324986457824,0.1265942603349685,2.5432702898979187,-0.3263218849897386,0.3263218849897386,0.3708934411406516,0.1711326986551284,2.443156272172928,GAMMA_equal_network48_36_consensus,0,0,0.3708934411406516,0,,,paper_IQR_median,0.0
690,16.18738102912903,0.4339627921581268,1.411259651184082,19,40,19,19,17.0,0.8463885070135196,14.531883522868156,0.6197396516799927,1.8864116668701167,-1.655497506260872,1.655497506260872,15.359632275998592,0.5268512219190598,1.6488356590270994,GAMMA_equal_network48_36_consensus,0,0,15.359632275998592,0,,,paper_IQR_median,0.0
696,11.26152116060257,0.433930367231369,3.009676218032837,32,40,31,31,31.0,0.7893101119746765,11.125424027442932,0.5272558331489563,4.14613950252533,-0.1360971331596374,0.1360971331596374,11.19347259402275,0.4805931001901626,3.5779078602790837,GAMMA_equal_network48_36_consensus,0,0,11.19347259402275,0,,,paper_IQR_median,0.0
697,6.205216884613037,0.5504617094993591,3.2731733322143555,27,40,26,26,26.0,0.7918650305752333,6.785047054290772,0.6210660636425018,3.46959525346756,0.5798301696777353,0.5798301696777353,6.495131969451904,0.5857638865709305,3.3713842928409576,GAMMA_equal_network48_36_consensus,0,0,6.495131969451904,0,,,paper_IQR_median,0.0
705,5.619162440299988,0.0972019359469413,2.4362536668777466,14,40,13,13,13.0,0.7973454128950834,2.7879772186279297,0.1491806507110595,1.3822572231292725,-2.831185221672058,2.831185221672058,4.203569829463959,0.1231912933290003,1.9092554450035093,GAMMA_equal_network48_36_consensus,0,0,4.203569829463959,0,,,paper_IQR_median,0.0
707,17.926267743110657,0.1760171428322792,3.0361011028289795,7,40,6,6,6.0,0.7731448964526256,17.037452340126038,0.1242985539138317,3.111525058746338,-0.8888154029846191,0.8888154029846191,17.481860041618347,0.1501578483730554,3.0738130807876587,GAMMA_equal_network48_36_consensus,0,0,17.481860041618347,0,,,paper_IQR_median,0.0
725,24.160757064819336,0.2269890904426574,1.6491355895996094,10,7,9,9,9.0,0.8140207858135303,22.408203214406967,0.4200990796089172,2.203805923461914,-1.7525538504123688,1.7525538504123688,23.28448013961315,0.3235440850257873,1.9264707565307615,GAMMA_equal_network48_36_consensus,0,0,23.28448013961315,0,,,paper_IQR_median,0.0
726,86.32832914590836,0.3855331540107727,2.196504592895508,118,10,110,110,106.0,0.8162036892026663,86.74919629096985,0.3174699246883392,1.0861492156982422,0.4208671450614929,0.4208671450614929,86.5387627184391,0.3515015393495559,1.641326904296875,GAMMA_equal_network48_36_consensus,0,0,86.5387627184391,0,,,paper_IQR_median,0.0
735,34.79736769199371,0.4083099663257599,3.757244110107422,77,40,73,73,73.0,0.8978751227259636,35.038347363471985,0.1752757579088211,4.748638153076172,0.2409796714782714,0.2409796714782714,34.91785752773285,0.2917928621172905,4.252941131591797,GAMMA_equal_network48_36_consensus,0,0,34.91785752773285,0,,,paper_IQR_median,0.0
736,28.94314014911652,0.4436438530683517,2.188612461090088,14,40,12,12,12.0,0.8258283554265896,30.97636377811432,0.2543868944048881,2.9793953895568848,2.033223628997799,2.033223628997799,29.959751963615417,0.3490153737366199,2.5840039253234863,GAMMA_equal_network48_36_consensus,0,0,29.959751963615417,0,,,paper_IQR_median,0.0
737,13.920109301805496,0.2386256605386734,1.202192306518555,13,40,13,13,8.0,0.7988926153630018,13.345750868320463,0.1047497130930423,1.530130386352539,-0.5743584334850329,0.5743584334850329,13.63293008506298,0.1716876868158578,1.3661613464355469,GAMMA_equal_network48_36_consensus,0,0,13.63293008506298,0,,,paper_IQR_median,0.0
740,3.946671575307846,0.20469880849123,1.688113898038864,6,40,6,6,6.0,0.8179326960816979,1.8403985053300853,0.1913698613643646,2.3055317234247923,-2.1062730699777603,2.1062730699777603,2.893535040318966,0.1980343349277973,1.996822810731828,GAMMA_equal_network48_36_consensus,0,0,2.893535040318966,0,,,paper_IQR_median,0.0
742,12.397171020507812,0.0974243432283401,3.559600830078125,259,40,209,209,188.0,0.8692676853388548,12.968902587890623,0.1059608571231365,4.062774658203125,0.5717315673828107,0.5717315673828107,12.68303680419922,0.1016926001757383,3.811187744140625,GAMMA_equal_network48_36_consensus,0,0,12.68303680419922,0,,,paper_IQR_median,0.0
745,5.787045240402222,0.1807720065116882,3.0733859539031982,60,40,59,59,59.0,0.8114853209505478,5.475364506244659,0.0919127538800239,3.907293915748596,-0.3116807341575622,0.3116807341575622,5.6312048733234406,0.136342380195856,3.490339934825897,GAMMA_equal_network48_36_consensus,0,0,5.6312048733234406,0,,,paper_IQR_median,0.0
749,23.90273094177246,0.3524540513753891,3.4766764640808105,61,40,48,48,12.0,0.7793906090470653,24.618263244628906,0.3141043335199356,4.071099519729614,0.7155323028564453,0.7155323028564453,24.260497093200684,0.6039176136255264,1.3026559352874756,GAMMA_equal_network48_36_consensus,0,0,22.30979800224304,1,0.9230769230769231,0.7155323028564453,dual_network_spatial_upper_plateau,1.9506990909576452
750,14.914027690887451,0.0693352818489074,4.45866584777832,90,40,79,79,30.0,0.8340268079191446,14.806999206542969,0.1345448344945907,4.661561489105225,-0.10702848434448242,0.10702848434448242,14.86051344871521,0.09034807793796062,2.468321681022644,GAMMA_equal_network48_36_consensus,0,0,11.48545666411519,1,0.8333333333333334,0.10702848434448242,dual_network_spatial_upper_plateau,3.3750567846000195
752,22.907629813998938,0.2119156569242477,7.456559658050537,51,40,44,44,44.0,0.7956374644612272,25.033680826425552,0.2616268396377563,7.525964260101318,2.1260510124266148,2.1260510124266148,23.970655320212245,0.236771248281002,7.491261959075928,GAMMA_equal_network48_36_consensus,0,0,23.970655320212245,0,,,paper_IQR_median,0.0
754,4.077924609184265,0.1708635836839676,3.2778436560183764,15,40,15,15,15.0,0.8378259682406982,5.557794511318207,0.2848179638385772,3.7703972458839417,1.4798699021339417,1.4798699021339417,4.817859560251236,0.2278407737612724,3.524120450951159,GAMMA_equal_network48_36_consensus,0,0,4.817859560251236,0,,,paper_IQR_median,0.0
755,20.842967867851257,0.3264032900333404,3.199098587036133,91,40,87,87,85.0,0.8196253242592016,19.778125941753387,0.586363673210144,3.146946907043457,-1.06484192609787,1.06484192609787,20.31054690480232,0.4563834816217422,3.173022747039795,GAMMA_equal_network48_36_consensus,0,0,20.31054690480232,0,,,paper_IQR_median,0.0
757,6.456863641738892,0.0721453130245208,4.620455026626587,193,40,183,183,183.0,0.8669592812657356,6.595147132873535,0.0848829075694084,4.19975745677948,0.1382834911346435,0.1382834911346435,6.526005387306213,0.0785141102969646,4.4101062417030334,GAMMA_equal_network48_36_consensus,0,0,6.526005387306213,0,,,paper_IQR_median,0.0
760,16.100491046905518,0.216216892004013,4.444332122802734,41,40,39,39,8.0,0.8012367865691582,15.288784980773926,0.2645555734634399,3.2146573066711426,-0.8117060661315918,0.8117060661315918,15.694638013839722,0.12572810053825378,1.282361626625061,GAMMA_equal_network48_36_consensus,0,0,13.33489090576768,1,1.0,0.8117060661315918,dual_network_spatial_upper_plateau,2.3597471080720425
761,7.425298880785704,0.1971141472458839,1.4483952522277832,27,40,25,25,24.0,0.8193708676844835,6.917729475535452,0.1993449181318283,1.3656554222106934,-0.5075694052502513,0.5075694052502513,7.171514178160578,0.1982295326888561,1.4070253372192385,GAMMA_equal_network48_36_consensus,0,0,7.171514178160578,0,,,paper_IQR_median,0.0
762,29.279134273529053,0.2577979564666748,1.0448613166809082,19,40,18,18,17.0,0.8101690964152416,29.16046524047852,0.279978796839714,2.0992560386657715,-0.1186690330505335,0.1186690330505335,29.219799757003784,0.2688883766531944,1.5720586776733398,GAMMA_equal_network48_36_consensus,0,0,29.219799757003784,0,,,paper_IQR_median,0.0
764,50.19192123413086,0.1958207786083221,1.8621273040771484,270,40,246,246,238.0,0.8528032048294942,50.10947322845459,0.2311265766620636,3.197598457336426,-0.0824480056762695,0.0824480056762695,50.150697231292725,0.2134736776351928,2.529862880706787,GAMMA_equal_network48_36_consensus,0,0,50.150697231292725,0,,,paper_IQR_median,0.0
766,21.60884714126587,0.5373772978782654,0.9631109237670898,20,40,19,19,17.0,0.7668160737181703,19.645622849464417,0.6395595073699951,1.5729846954345703,-1.9632242918014529,1.9632242918014529,20.627234995365143,0.5884684026241302,1.26804780960083,GAMMA_equal_network48_36_consensus,0,0,20.627234995365143,0,,,paper_IQR_median,0.0
770,7.775154113769531,0.096182070672512,1.639875411987305,9,40,9,9,9.0,0.7939191097393632,6.825098514556885,0.1119206845760345,1.2028212547302246,-0.9500555992126464,0.9500555992126464,7.300126314163208,0.1040513776242732,1.4213483333587646,GAMMA_equal_network48_36_consensus,0,0,7.300126314163208,0,,,paper_IQR_median,0.0
773,9.54878568649292,0.1697955876588821,4.657987905666232,16,40,15,15,4.0,0.7975822140773138,8.866456985473633,0.16660837829113,4.998036069795489,-0.6823287010192871,0.6823287010192871,9.207621335983276,0.20829451084136963,0.4508095979690552,GAMMA_equal_network48_36_consensus,0,0,1.3301900625228882,1,1.0,0.6823287010192871,dual_network_spatial_upper_plateau,7.877431273460388
775,6.734882950782776,0.1028903648257255,2.1425795555114746,20,40,20,20,20.0,0.7871280213197073,6.014236211776733,0.2306706756353378,1.885931819677353,-0.7206467390060425,0.7206467390060425,6.374559581279755,0.1667805202305316,2.0142556875944138,GAMMA_equal_network48_36_consensus,0,0,6.374559581279755,0,,,paper_IQR_median,0.0
776,12.338690340518951,0.1456510573625564,1.3283371925354004,105,40,103,103,99.0,0.8092376546313366,11.819442957639694,0.1205524429678917,1.3494477272033691,-0.5192473828792572,0.5192473828792572,12.079066649079325,0.133101750165224,1.3388924598693848,GAMMA_equal_network48_36_consensus,0,0,12.079066649079325,0,,,paper_IQR_median,0.0
777,8.73165214061737,0.089608646929264,3.418875202536583,41,40,26,26,26.0,0.8080831350137789,8.85691511631012,0.0810763500630855,2.9198738038539886,0.125262975692749,0.125262975692749,8.794283628463745,0.0853424984961747,3.169374503195286,GAMMA_equal_network48_36_consensus,0,0,8.794283628463745,0,,,paper_IQR_median,0.0
780,9.435197278857231,0.2816131561994552,1.1825859546661377,24,40,24,24,24.0,0.7921110543732842,8.885290205478668,0.3095990121364593,1.691799879074097,-0.5499070733785629,0.5499070733785629,9.16024374216795,0.2956060841679572,1.4371929168701172,GAMMA_equal_network48_36_consensus,0,0,9.16024374216795,0,,,paper_IQR_median,0.0
782,5.881332278251648,0.0876053497195243,2.208229780197144,260,40,252,252,251.0,0.8271807283163071,5.934222936630249,0.2512060403823852,2.124321222305298,0.052890658378601,0.052890658378601,5.9077776074409485,0.1694056950509547,2.1662755012512207,GAMMA_equal_network48_36_consensus,0,0,5.9077776074409485,0,,,paper_IQR_median,0.0
783,15.49049785733223,0.1208134964108467,3.913995981216431,30,40,28,28,28.0,0.8620187593623996,14.905908107757568,0.1415384784340858,3.347552537918091,-0.5845897495746613,0.5845897495746613,15.1982029825449,0.1311759874224662,3.6307742595672607,GAMMA_equal_network48_36_consensus,0,0,15.1982029825449,0,,,paper_IQR_median,0.0
784,23.375492572784424,0.3847373872995376,4.382911682128906,51,40,51,51,50.0,0.7975705512799323,23.69397354125977,0.545529842376709,3.986160278320313,0.3184809684753453,0.3184809684753453,23.53473305702209,0.4651336148381233,4.184535980224609,GAMMA_equal_network48_36_consensus,0,0,23.53473305702209,0,,,paper_IQR_median,0.0
788,9.027118444442747,0.1642856448888778,0.8559417724609375,66,40,65,65,59.0,0.7994320727884769,9.62943696975708,0.1978812888264656,1.329787015914917,0.6023185253143328,0.6023185253143328,9.328277707099916,0.1810834668576717,1.0928643941879272,GAMMA_equal_network48_36_consensus,0,0,9.328277707099916,0,,,paper_IQR_median,0.0
791,22.00891387462616,0.2192332446575164,1.967443466186524,18,40,15,15,15.0,0.7838655697802702,20.8981391787529,0.1420656442642212,2.469902992248535,-1.1107746958732605,1.1107746958732605,21.45352652668953,0.1806494444608687,2.2186732292175293,GAMMA_equal_network48_36_consensus,0,0,21.45352652668953,0,,,paper_IQR_median,0.0
795,15.36846911907196,0.1120705977082252,3.3727025985717773,28,40,28,28,28.0,0.82084829484423,16.77457082271576,0.2807376086711883,2.396198272705078,1.4061017036437988,1.4061017036437988,16.07151997089386,0.1964041031897067,2.884450435638428,GAMMA_equal_network48_36_consensus,0,0,16.07151997089386,0,,,paper_IQR_median,0.0
797,35.598567962646484,0.3502366542816162,4.411069869995117,27,40,16,16,7.0,0.789357358822599,37.13543701171875,0.4334330260753631,7.835511207580566,1.5368690490722656,1.5368690490722656,36.36700248718262,0.4532632529735565,1.5392942428588867,GAMMA_equal_network48_36_consensus,0,0,33.812837183475494,1,1.0,1.5368690490722656,dual_network_spatial_upper_plateau,2.554165303707123
798,6.943500399589539,0.1438715904951095,2.5389506816864014,84,40,75,75,73.0,0.8387483786791563,7.210675835609436,0.1721048951148986,2.6680233478546143,0.2671754360198974,0.2671754360198974,7.077088117599487,0.157988242805004,2.603487014770508,GAMMA_equal_network48_36_consensus,0,0,7.077088117599487,0,,,paper_IQR_median,0.0
802,19.22795009613037,0.1221780776977539,3.9544553756713854,36,40,35,35,35.0,0.7992282801618179,18.57354962825775,0.1638773083686828,4.032168388366699,-0.6544004678726196,0.6544004678726196,18.90074986219406,0.1430276930332183,3.993311882019043,GAMMA_equal_network48_36_consensus,0,0,18.90074986219406,0,,,paper_IQR_median,0.0
804,10.757039070129396,0.1699796020984649,3.434999942779541,15,40,15,15,15.0,0.7720575984567404,11.751512885093687,0.1395501643419265,3.560125827789306,0.9944738149642908,0.9944738149642908,11.254275977611542,0.1547648832201957,3.497562885284424,GAMMA_equal_network48_36_consensus,0,0,11.254275977611542,0,,,paper_IQR_median,0.0
805,7.335450649261475,0.0811689794063568,3.906601905822754,12,40,11,11,11.0,0.8652567553023497,8.689289093017578,0.1006488129496574,4.817606925964356,1.3538384437561035,1.3538384437561035,8.012369871139526,0.0909088961780071,4.362104415893555,GAMMA_equal_network48_36_consensus,0,0,8.012369871139526,0,,,paper_IQR_median,0.0
809,10.483177185058594,0.2001798599958419,2.925631046295166,31,40,27,27,25.0,0.8067910317331553,10.538092374801636,0.1780959665775299,2.921675205230713,0.0549151897430419,0.0549151897430419,10.510634779930117,0.1891379132866859,2.9236531257629395,GAMMA_equal_network48_36_consensus,0,0,10.510634779930117,0,,,paper_IQR_median,0.0
818,37.71807157993317,0.1213103979825973,2.430339813232422,22,40,17,17,17.0,0.7760155710081259,37.98180703818798,0.2001717090606689,3.4551544189453125,0.2637354582548141,0.2637354582548141,37.849939309060574,0.1607410535216331,2.942747116088867,GAMMA_equal_network48_36_consensus,0,0,37.849939309060574,0,,,paper_IQR_median,0.0
819,19.879607021808624,0.2017161026597023,4.114665508270264,22,40,20,20,20.0,0.7974273295452197,20.005115628242493,0.2493949830532074,4.355183124542236,0.1255086064338684,0.1255086064338684,19.94236132502556,0.2255555428564548,4.23492431640625,GAMMA_equal_network48_36_consensus,0,0,19.94236132502556,0,,,paper_IQR_median,0.0
820,10.710046924650667,0.1528827995061874,3.075741767883301,25,40,17,17,17.0,0.815799210841457,10.048580378293993,0.1300328522920608,2.053168296813965,-0.6614665463566745,0.6614665463566745,10.37931365147233,0.1414578258991241,2.564455032348633,GAMMA_equal_network48_36_consensus,0,0,10.37931365147233,0,,,paper_IQR_median,0.0
823,33.12887141108513,0.2815031111240387,2.630268096923828,128,40,117,117,107.0,0.8597808567186197,32.228113643825054,0.3595960885286331,4.076539993286133,-0.9007577672600746,0.9007577672600746,32.67849252745509,0.3205495998263359,3.3534040451049805,GAMMA_equal_network48_36_consensus,0,0,32.67849252745509,0,,,paper_IQR_median,0.0
824,9.63706460595131,0.3178521394729614,2.885762453079224,7,40,6,6,6.0,0.7757968716323376,9.45551484823227,0.4058430194854736,2.115813136100769,-0.1815497577190399,0.1815497577190399,9.54628972709179,0.3618475794792175,2.5007877945899963,GAMMA_equal_network48_36_consensus,0,0,9.54628972709179,0,,,paper_IQR_median,0.0
826,30.811218343675137,0.1918495148420334,1.7537484169006348,35,40,34,34,33.0,0.9186091149846712,29.91164867579937,0.2943628132343292,2.0928282737731934,-0.8995696678757668,0.8995696678757668,30.361433509737253,0.2431061640381813,1.923288345336914,GAMMA_equal_network48_36_consensus,0,0,30.361433509737253,0,,,paper_IQR_median,0.0
827,26.120494067668915,0.4239544719457626,3.409773826599121,61,40,55,55,54.0,0.802841645355026,25.678506016731266,0.5834718346595764,4.823193550109863,-0.441988050937649,0.441988050937649,25.89950004220009,0.5037131533026695,4.116483688354492,GAMMA_equal_network48_36_consensus,0,0,25.89950004220009,0,,,paper_IQR_median,0.0
829,22.86653400585056,0.3576176315546036,3.279491424560547,30,40,28,28,28.0,0.8213346249734362,22.40493991971016,0.5137693881988525,4.450153350830078,-0.4615940861403977,0.4615940861403977,22.63573696278036,0.435693509876728,3.864822387695313,GAMMA_equal_network48_36_consensus,0,0,22.63573696278036,0,,,paper_IQR_median,0.0
830,14.239225387573242,0.1791742965579033,0.8411235809326172,4,40,4,4,4.0,0.7659277298177283,13.394042015075684,0.3963572978973388,1.4897375106811523,-0.8451833724975586,0.8451833724975586,13.816633701324465,0.2877657972276211,1.1654305458068848,GAMMA_equal_network48_36_consensus,0,0,13.816633701324465,0,,,paper_IQR_median,0.0
837,8.670969486236572,0.2425254732370376,3.1205263137817383,156,40,149,149,147.0,0.8415166586637497,6.919791877269745,0.2217704206705093,2.032425880432129,-1.7511776089668274,1.7511776089668274,7.795380681753159,0.2321479469537734,2.5764760971069336,GAMMA_equal_network48_36_consensus,0,0,7.795380681753159,0,,,paper_IQR_median,0.0
838,37.07968348264694,0.3171690255403518,2.477801322937012,75,40,74,74,72.0,0.9023236657182376,37.472892701625824,0.3913458883762359,3.195931434631348,0.3932092189788818,0.3932092189788818,37.27628809213638,0.3542574569582938,2.83686637878418,GAMMA_equal_network48_36_consensus,0,0,37.27628809213638,0,,,paper_IQR_median,0.0
842,25.425729542970657,0.4758702516555786,1.125636100769043,7,40,7,7,6.0,0.786099078754584,25.30793568491936,0.6089372634887695,1.4254112243652344,-0.1177938580512965,0.1177938580512965,25.366832613945007,0.5424037575721741,1.275523662567139,GAMMA_equal_network48_36_consensus,0,0,25.366832613945007,0,,,paper_IQR_median,0.0
843,18.031265676021576,0.6620324850082397,2.334846019744873,57,40,56,56,55.0,0.8319214967389902,17.63337740302086,0.5242261588573456,3.802307605743408,-0.3978882730007171,0.3978882730007171,17.832321539521217,0.5931293219327927,3.0685768127441406,GAMMA_equal_network48_36_consensus,0,0,17.832321539521217,0,,,paper_IQR_median,0.0
844,25.96989068388939,0.2114826738834381,2.143339157104492,14,40,13,13,12.0,0.791503623748819,25.84057325124741,0.0445875953882932,2.3248863220214844,-0.1293174326419794,0.1293174326419794,25.9052319675684,0.1280351346358656,2.2341127395629883,GAMMA_equal_network48_36_consensus,0,0,25.9052319675684,0,,,paper_IQR_median,0.0
848,24.15607786178589,0.3304464519023895,1.0343132019042969,26,40,25,25,21.0,0.7837570756673813,24.31996440887451,0.423636257648468,2.18655776977539,0.163886547088623,0.163886547088623,24.2380211353302,0.3770413547754287,1.6104354858398435,GAMMA_equal_network48_36_consensus,0,0,24.2380211353302,0,,,paper_IQR_median,0.0
851,21.502275347709656,0.1060752421617508,2.1048789024353027,12,40,12,12,11.0,0.8071013949811459,17.515108466148376,0.2094084098935127,2.543276786804199,-3.9871668815612793,3.9871668815612793,19.508691906929016,0.1577418260276317,2.324077844619751,GAMMA_equal_network48_36_consensus,0,0,19.508691906929016,0,,,paper_IQR_median,0.0
852,5.669919967651367,0.4554154276847839,3.311723589897156,44,40,40,40,40.0,0.8181968408947189,6.239459216594696,0.5328109860420227,2.093354105949402,0.5695392489433289,0.5695392489433289,5.954689592123032,0.4941132068634033,2.702538847923279,GAMMA_equal_network48_36_consensus,0,0,5.954689592123032,0,,,paper_IQR_median,0.0
853,45.58430528640747,0.1441011279821396,1.97550106048584,68,40,42,42,41.0,0.8585663835207621,47.12153208255768,0.1374167054891586,2.706491470336914,1.5372267961502075,1.5372267961502075,46.352918684482574,0.1407589167356491,2.340996265411377,GAMMA_equal_network48_36_consensus,0,0,46.352918684482574,0,,,paper_IQR_median,0.0
856,18.907001495361328,0.1914818882942199,3.213862419128418,21,40,17,17,4.0,0.7667964504410824,17.375378608703613,0.113440953195095,2.981350898742676,-1.5316228866577148,1.5316228866577148,18.14119005203247,0.2537505626678467,1.8018221855163574,GAMMA_equal_network48_36_consensus,0,0,14.777801543474196,1,1.0,1.5316228866577148,dual_network_spatial_upper_plateau,3.363388508558275
867,11.693629443645476,0.1701757907867431,2.258065700531006,73,40,71,71,70.0,0.8071144350493948,10.353196918964386,0.2411015182733535,2.0481090545654297,-1.3404325246810895,1.3404325246810895,11.023413181304932,0.2056386545300483,2.1530873775482178,GAMMA_equal_network48_36_consensus,0,0,11.023413181304932,0,,,paper_IQR_median,0.0
870,32.944931983947754,0.4503048956394195,4.809600830078125,48,40,37,37,37.0,0.7935687427719434,32.569063663482666,0.3471282124519348,3.52884292602539,-0.3758683204650879,0.3758683204650879,32.75699782371521,0.3987165540456772,4.169221878051758,GAMMA_equal_network48_36_consensus,0,0,32.75699782371521,0,,,paper_IQR_median,0.0
874,8.369437277317047,0.0931822210550308,2.531413078308105,5,40,5,5,5.0,0.7548744784047207,7.022518694400787,0.0861033126711845,1.4855923652648926,-1.3469185829162598,1.3469185829162598,7.695977985858917,0.0896427668631076,2.008502721786499,GAMMA_equal_network48_36_consensus,0,0,7.695977985858917,0,,,paper_IQR_median,0.0
875,14.301712214946749,0.226181760430336,3.714198589324951,30,40,30,30,30.0,0.8428971351434786,12.382311344146729,0.1394372582435608,3.600602865219116,-1.91940087080002,1.91940087080002,13.342011779546738,0.1828095093369484,3.6574007272720337,GAMMA_equal_network48_36_consensus,0,0,13.342011779546738,0,,,paper_IQR_median,0.0
879,12.277834415435793,0.3475800007581711,2.7152113914489746,45,40,19,19,18.0,0.8411717303097248,11.927972495555878,0.5009436011314392,3.788556098937988,-0.3498619198799151,0.3498619198799151,12.102903455495834,0.4242618009448051,3.251883745193481,GAMMA_equal_network48_36_consensus,0,0,12.102903455495834,0,,,paper_IQR_median,0.0
880,7.557512238621712,0.1123205125331878,2.92517638206482,19,40,18,18,18.0,0.7877097524081668,5.790060997009277,0.188938170671463,1.8111714124679563,-1.7674512416124344,1.7674512416124344,6.673786617815495,0.1506293416023254,2.368173897266388,GAMMA_equal_network48_36_consensus,0,0,6.673786617815495,0,,,paper_IQR_median,0.0
881,4.043412923812866,0.04949352145195,0.8477582931518555,15,40,15,15,12.0,0.8514240328222513,2.468564510345459,0.1734548583626747,0.856083869934082,-1.5748484134674072,1.5748484134674072,3.2559887170791626,0.1114741899073123,0.8519210815429688,GAMMA_equal_network48_36_consensus,0,0,3.2559887170791626,0,,,paper_IQR_median,0.0
882,20.70561945438385,0.1322621703147888,2.6096396446228027,49,40,48,48,47.0,0.8331162569423517,20.789682626724243,0.1701414585113525,2.5510292053222656,0.084063172340393,0.084063172340393,20.747651040554047,0.1512018144130706,2.580334424972534,GAMMA_equal_network48_36_consensus,0,0,20.747651040554047,0,,,paper_IQR_median,0.0
883,13.489647388458252,0.1676203310489654,4.27550745010376,122,40,99,99,32.0,0.77751524746418,14.881461143493652,0.1809738576412201,4.201055526733398,1.3918137550354004,1.3918137550354004,14.185554265975952,0.2025042176246643,1.804010033607483,GAMMA_equal_network48_36_consensus,0,0,11.87015387415886,1,0.8,1.3918137550354004,dual_network_spatial_upper_plateau,2.315400391817093
888,11.45378279685974,0.1190250888466835,2.2581233978271484,69,40,66,66,65.0,0.8656126211086909,11.205387592315674,0.275281012058258,3.088036298751831,-0.2483952045440656,0.2483952045440656,11.329585194587708,0.1971530504524707,2.6730798482894897,GAMMA_equal_network48_36_consensus,0,0,11.329585194587708,0,,,paper_IQR_median,0.0
907,48.12895393371582,0.2754808366298675,3.690089225769043,201,40,140,140,137.0,0.8556921171645323,47.41029644012451,0.3039880841970444,5.130743980407715,-0.7186574935913086,0.7186574935913086,47.769625186920166,0.2897344604134559,4.410416603088379,GAMMA_equal_network48_36_consensus,0,0,47.769625186920166,0,,,paper_IQR_median,0.0
925,19.926095128059387,0.4649703055620193,4.936881065368652,80,40,76,76,76.0,0.8046001566108316,19.548160433769223,0.4282080829143524,5.415590286254883,-0.3779346942901647,0.3779346942901647,19.737127780914307,0.4465891942381859,5.176235675811768,GAMMA_equal_network48_36_consensus,0,0,19.737127780914307,0,,,paper_IQR_median,0.0
927,9.869846403598784,0.1430471837520599,4.2020368576049805,58,40,57,57,57.0,0.8444419223815203,10.030227839946749,0.2098224610090255,4.024885177612305,0.1603814363479649,0.1603814363479649,9.950037121772766,0.1764348223805427,4.113461017608643,GAMMA_equal_network48_36_consensus,0,0,9.950037121772766,0,,,paper_IQR_median,0.0
936,25.26784226298332,0.3145641684532165,4.226118564605713,32,40,32,32,29.0,0.7808243669569492,23.665270753204823,0.4029186367988586,5.123446941375732,-1.602571509778496,1.602571509778496,24.466556508094072,0.3587414026260375,4.674782752990723,GAMMA_equal_network48_36_consensus,0,0,24.466556508094072,0,,,paper_IQR_median,0.0
940,15.414014488458632,0.0999888852238655,1.9637656211853027,41,40,39,39,39.0,0.7769449974099795,14.08653635531664,0.1179187893867492,2.080874443054199,-1.327478133141991,1.327478133141991,14.750275421887636,0.1089538373053073,2.022320032119751,GAMMA_equal_network48_36_consensus,0,0,14.750275421887636,0,,,paper_IQR_median,0.0
941,37.90623193979263,0.3304875940084457,0.4557456970214844,7,40,7,7,6.0,0.8131188284605742,35.8935983479023,0.4416562020778656,0.4492263793945312,-2.012633591890335,2.012633591890335,36.899915143847466,0.3860718980431556,0.4524860382080078,GAMMA_equal_network48_36_consensus,0,0,36.899915143847466,0,,,paper_IQR_median,0.0
945,68.61995506286621,0.1199732348322868,1.206317901611328,11,40,9,9,9.0,0.8311172723770142,67.99884223937988,0.1691634804010391,1.5752944946289062,-0.6211128234863281,0.6211128234863281,68.30939865112305,0.1445683576166629,1.3908061981201172,GAMMA_equal_network48_36_consensus,0,0,68.30939865112305,0,,,paper_IQR_median,0.0
946,61.2719701230526,0.3188436031341553,2.011005401611328,43,40,7,7,6.0,0.8350660695383946,61.26786053180695,0.2129312604665756,2.8244495391845703,-0.0041095912456441,0.0041095912456441,61.26991532742977,0.2658874318003654,2.417727470397949,GAMMA_equal_network48_36_consensus,0,0,61.26991532742977,0,,,paper_IQR_median,0.0
949,14.72057580947876,0.168446697294712,2.004697322845459,151,40,70,70,70.0,0.828950434923172,15.797292709350586,0.1245712414383888,2.283278465270996,1.0767168998718262,1.0767168998718262,15.258934259414673,0.1465089693665504,2.1439878940582275,GAMMA_equal_network48_36_consensus,0,0,15.258934259414673,0,,,paper_IQR_median,0.0
951,38.64863848686218,0.1927526444196701,1.620295524597168,64,40,58,58,57.0,0.8595548222462336,37.23526072502136,0.1682493835687637,2.827939987182617,-1.4133777618408203,1.4133777618408203,37.94194960594177,0.1805010139942169,2.2241177558898926,GAMMA_equal_network48_36_consensus,0,0,37.94194960594177,0,,,paper_IQR_median,0.0
