building_uid,island_label,selected_pixel_count,iqr_retained_pixel_count,insar_height_above_anchor_m,insar_height_iqr_m,median_velocity_m_per_year,median_phase_residual_rms_rad,median_height_sigma_m
111851,195,106,106,14.438350292733947,26.479174051614905,2.903760778165312e-05,2.557816194699151,2.30703427298322
113446,197,17,16,4.533407608006904,2.3227638251879674,-0.004008946268302406,0.6937556577691526,2.2521140921320324
113447,198,45,45,-0.02657624557797265,4.006431523120025,-0.00036062097745339467,2.3596079016580163,1.5303564388877642
113448,199,26,26,8.807613191793477,6.750623859490565,0.00018584862135899132,1.8660604800885334,2.0779800296189954
113449,200,8,7,10.678428575725578,2.67965835993874,0.006310713000108972,3.4876559208103477,1.8216456849688638
115240,202,4,4,23.229304826742585,1.0446854730182622,-0.01693423946944104,3.2498486817801746,5.929250711441108
115241,203,307,307,39.68993014808528,38.51893231749738,-0.001965588719987051,1.3844189339570865,1.6442781789481529
115253,204,4,4,7.116521394563362,2.822573636443037,0.000583413133073208,1.180370601334912,2.133748182375122
115254,205,4,4,-22.082922787226835,3.642380225301082,0.006397336201590742,3.591110009395401,2.764934848719001
115255,206,211,211,20.013273547388742,44.87354005027611,-0.002374100650974772,0.3267196566695349,1.1337245772972193
116828,207,14,14,15.204048366597412,13.091150314953895,-0.004984993091214834,2.6816514755403524,9.664495008567851
116837,208,923,923,58.55359193984808,29.26525112431699,-0.02526754184494853,2.2700408354950268,7.866028659086813
118168,209,2,2,-2.7399591101088525,0.018571447359054805,-0.003606454227087473,3.559940082124264,11.479355322825047
118169,210,2,2,-6.924808921304285,0.20262795368654896,0.0288863677278677,4.210692469031371,10.894439163002211
118170,211,13,13,12.339926411342834,14.849804780012379,-0.025136326403396497,4.700444570988478,15.493302817437286
