building_uid,island_label,selected_pixel_count,iqr_retained_pixel_count,insar_height_above_anchor_m,insar_height_iqr_m,median_velocity_m_per_year,median_phase_residual_rms_rad,median_height_sigma_m
70478,98,8,8,21.01393432325903,3.616518631093463,-0.005782293582405722,4.797064585344677,17.66259658015864
70479,99,10,10,0.3389491369552466,6.4827406598222375,-0.004636087478301762,2.11937683507928,2.7572635872444486
70601,100,2,2,-1.9302158994166596,2.483256599975151,0.008229742644021355,4.894120591721356,16.840599509506852
70642,101,116,112,8.218977447522372,16.14724989101436,-0.05070429562175442,3.41206515674782,11.520512077885865
74956,103,98,98,16.80405125397312,25.28741865596413,0.02227850524510263,3.0924638015208323,7.946701291835176
74957,104,18,18,82.69414576760222,9.355769678958993,0.07162973424573835,6.61188891663037,25.23831525600803
74958,105,24,23,4.385219939229953,4.628880624747829,-0.043217359323966933,3.9501375940501835,10.030585162083984
74959,106,150,150,27.850773590687517,78.78218066000503,-0.005086409776354236,0.4943627147474302,1.6830837937810403
74960,107,76,76,7.251139691831254,27.17845002682103,-0.010948301119693759,2.6933397014297,4.553530909210695
74975,108,118,118,10.528598172200372,37.85738280137676,-0.0003202476812628692,1.5572754961679203,1.8964647518771751
74976,109,90,90,17.960306665994317,27.599361251108427,-0.007229593845404792,2.481574607294865,6.94857238918687
74977,110,104,104,16.061851418666034,19.570362396515925,0.0038994567134402343,2.514249917625051,7.594135058003868
74978,111,102,102,30.082113632396997,22.564067821601313,0.09072093705149561,3.9562986401759113,14.279946636887281
74979,112,58,57,38.94530208453664,2.759666165905884,0.017941460475276116,4.237514972166827,11.390832596400305
75149,113,171,144,11.592382375581678,4.070944504701089,0.024750619588367342,4.921249718889049,13.62803784797402
75150,114,186,159,32.961500658897585,4.0927172882972656,0.05238215118501048,5.091674719220465,17.40586202534376
75151,115,189,162,1.343641286932113,4.714890508116972,-0.01906727621855292,4.147140797693222,13.33513215098299
75152,116,198,170,11.458212084990537,3.781226300426665,0.004130367769137364,4.250164150041067,11.952730270352955
75153,117,212,183,32.46733160922114,4.268292868843972,0.0911756849018721,5.047419285999182,15.368797328503176
75157,118,333,333,14.57845792556307,22.338849162228215,-0.04052517274634175,4.371434310313889,15.285124261343029
75173,119,665,665,23.364646441005164,41.18397822460968,-0.03264611536888535,3.261655151289101,10.931273154021405
75174,120,520,520,27.528040555344734,32.34591813886798,0.002464534264186701,3.530974499528999,12.659819439060737
75331,121,312,298,45.59633123332392,30.96254594676511,-0.033128802974238036,3.308979886089947,9.303044085378698
75339,122,102,92,47.91470702938053,22.297218228687314,0.002262596991898292,3.2354793504487738,11.274524800967278
75340,123,64,64,18.836024314222676,26.46430612278602,-0.004659349100966822,3.5418945685803305,10.915617523621972
75378,124,20,20,45.862123321685615,6.620249865942547,-0.01694660291371799,5.297496810132139,18.446421033603443
77471,125,97,97,36.061158335129825,24.637673365945385,0.021435219296696586,4.2075585304343015,12.336775310507926
77472,126,24,24,5.58481731641822,4.123173943517728,-0.0027832173719521567,2.91976478257002,1.4190467351422222
77640,129,24,23,35.668129615943315,1.398317347541763,0.027373330814285828,4.3466089314950445,13.415150350197584
77650,130,242,224,77.2370882745538,33.647629429275526,-0.005487040288035581,1.8015479313985843,3.5698188786797624
78268,131,61,54,39.47789622638269,8.593276236934116,0.0031747396499719467,3.237934648966281,11.539445960809505
79578,132,11,11,-5.6416188078345195,17.050848388496064,0.0044124469000257766,3.8969140115545127,6.754812117564467
79980,133,253,253,41.86838966334787,61.18120782411866,0.0028862201036898437,3.1952177794694854,4.394730436160278
80019,134,1494,1487,162.22216146193986,66.01624057091217,-0.038916439470865816,4.240716550026654,11.808771299986978
80252,135,332,318,-0.7503055208352858,6.76489219260597,-0.0006051702860805463,1.320787972548474,1.339203202542433
80596,136,126,124,-1.899928422928384,9.363147414478616,0.019402545054133094,3.5155542963596123,9.152283964109097
84813,137,363,363,46.621475046688765,56.71406753372695,-7.924037088450476e-05,0.4474117284809653,1.4873408140843427
85055,138,66,64,17.273064755650026,3.1514520568797764,-0.012742661862794413,2.6484255552621736,3.3068160335626526
85468,139,6,6,30.15770093396688,13.325386920735568,-0.04191832158649385,4.203163392932861,15.113939227595704
85469,140,26,26,-28.922223384341333,21.718237327518437,0.0011237123694572064,2.4901644296324124,1.8066526435806214
85477,141,75,75,13.917573987128973,14.503737071410637,0.00015231631062303527,3.2291452823607263,2.3927757551602373
85492,142,37,37,13.033306849041349,6.904049875592442,-0.002462900270450226,4.490443072037245,15.716071915442189
87050,143,168,168,8.86701173879474,23.363372677519127,-0.007749644023246825,3.5831794739768688,2.5290613398575568
87051,144,103,103,26.174669282606338,20.39157970621694,0.02052012347172693,4.275646862893536,14.969696881535313
87529,145,47,47,36.200849492813475,11.734017341696969,-0.002495295263794103,4.151603513178784,15.22477807756643
88679,148,2,2,-0.5208345426232902,0.4943865248637509,0.08126023525104618,4.545282551663241,16.144254508101902
88691,150,14,14,4.2995810033271,6.07835368684153,-0.011611578715756903,3.9492428005227107,5.402196588791799
88693,152,27,26,53.86857786738487,4.0906603977845535,0.011692794132826896,3.8385399335523522,13.949890617349702
90501,153,2,2,31.854728314223863,0.26343846937138693,-0.010272962941359466,5.704137438216611,17.59838685531088
90522,155,30,27,26.20617912247599,5.830461931572902,0.023698502822870345,5.795583800975216,19.75366061420534
90894,156,82,81,33.681339740290575,13.3947877389869,-0.03544703964755597,2.867900827674851,3.9637979959845815
90896,157,100,81,14.269181377056336,4.635718485769884,0.0027316275487290617,2.3747447150349728,1.625913186976014
90904,158,199,164,1.753270908827811,5.856420339258189,-0.0007256390384442009,4.399559485178317,12.56268506690349
90921,159,13,13,5.694675187056151,7.721747869199681,0.00016424839675442654,2.154317990648066,4.59385867497337
90922,160,6,6,14.279123310780513,2.2767409740009175,0.009823079871950167,2.520516806437648,8.160195939510185
90947,161,8,8,-3.175420489870266,3.905621258814982,-0.037982776870619545,3.124880033552529,7.3765554758163
92926,162,300,270,23.212013243953937,10.695140384161736,0.017669034201103277,3.1652555962711375,10.971764933864103
92933,163,199,180,14.531215986903584,8.15829274349486,-0.04166235130302586,4.707861047236815,12.284949862533054
92970,164,39,39,17.83570092088174,8.398074611156618,-0.02987164646543291,2.556933796687038,9.801156375013159
94855,165,1145,1145,75.91091768723432,68.29236180522932,-0.00128947998685341,2.0182594747970586,4.133326149999087
94911,167,4,3,22.55260714812398,0.6000828710297625,0.006371852467357724,4.41044145750333,15.97378946865381
97340,168,711,711,40.274793570597,68.93614302998867,0.014036876127144665,3.9120325175081248,7.84692669284071
97660,170,24,24,17.913876613885833,64.54307676796006,0.015344984246317729,4.063738766539583,11.14489571684528
99751,171,4,3,8.717879423368618,0.7883219679136406,0.023493875301489896,2.75345961015654,9.021552797990466
102049,172,30,30,11.555823392963621,12.878556466886273,-0.0001821379143316713,3.6399548369220556,12.786797058346487
106421,173,5,5,-12.937400894755346,2.2939153850627356,-0.028714504485466467,4.276690038805395,16.361598901659846
106449,174,57,57,5.215367208162563,18.039826967223643,-0.0034932367658296413,3.2224574670672883,2.3017447373461404
106450,175,158,148,4.246920013490891,18.757861571076617,-0.002382914132786883,3.965701227852156,2.825986901652652
108184,176,284,267,-19.047932943462772,12.833883197385369,0.004964326099473231,1.9147294210850787,3.187227491529196
108190,177,842,721,3.3024083631232517,13.604921705211988,-0.01930517506871132,4.971835352782902,7.202296887776547
110081,178,7,7,2.732454901031464,3.9222023430215462,0.005765176457864597,3.239570429956117,2.0219829560228164
110082,179,41,41,6.017802420953225,6.659279084538904,-0.002143823389745111,2.511669733138083,3.5412990089809493
110115,180,60,59,14.039354098729682,20.526494181574723,-0.003409703210003915,1.0667735496431898,1.5003485843014865
110116,181,69,63,25.064672282838693,9.469796086338441,-0.019621792811111576,2.5956667853540294,4.921847857826878
110117,182,82,82,21.38756221910849,25.16745825957524,-0.0017331942433458725,0.4625518330237713,1.4214333030609063
110145,183,82,82,10.112725734047945,24.337142928082358,-0.05174994447110963,3.134947837682035,5.740513243981743
110146,184,32,32,12.92156726642262,7.343197434408729,0.03266847244122274,3.427028306190862,11.196936589614616
110147,185,97,80,18.48049915875543,6.604380980567569,-0.007716629833255415,3.1061322738109274,10.775217925308995
111783,186,16,16,-15.294036000101205,11.757166443713146,0.023383989710735846,3.834238920377717,14.467157662282606
111784,187,17,15,3.4579472911325917,3.03392170882772,-0.0016081455262141246,3.7219099036787733,1.6100827537054805
111785,188,10,8,2.197135521663755,3.577006933898084,0.003433012772218382,3.5003958682957115,5.132652287232487
111794,189,40,40,-3.152318677030614,18.481988009886127,0.006280390236804191,3.6866970881690317,2.8570167422402593
111837,190,40,40,4.460839901728706,11.029043121367474,0.0026562164901547565,0.8257462191807429,1.5337491240932457
111838,191,25,25,10.108517785566812,7.856473911810908,-0.0034233177578400164,1.3555437846021818,2.8076634614735436
111839,192,18,18,8.424943649815074,6.4709314826184405,0.07006674098179344,3.644704748911,11.684286916314383
111846,193,48,48,19.006712204750684,36.94505450140181,0.04469012226066493,5.437780462044943,19.943781354910502
111847,194,56,56,38.915237668194685,47.674995409211874,1.4230885904550955e-05,3.5044159513162363,2.5324864607021826
111848,195,45,45,7.640853756494435,38.07613887542913,-0.029999742573865062,4.425969563753871,15.50228344349891
111849,196,11,11,56.682701878007244,26.427424386175872,-0.030377503642514188,4.918923932621601,19.665726813875672
111850,197,18,18,5.156626370914988,27.78407054402783,-0.0016134659496230834,0.9533552840748172,2.1091014028263375
111851,198,106,106,14.438350292733947,26.479174051614905,2.903760778165312e-05,2.557816194699151,2.30703427298322
113434,199,4,4,-4.067442161622429,4.114707910367363,0.013838253133621473,2.6101090634730317,3.4978129020367836
113446,200,25,25,3.4811588128837503,4.558684224688482,-0.0008165091113702668,0.7529764132906441,1.8573530403932517
113447,201,63,63,1.2034155086864873,7.600786692439177,0.0002515030684183207,1.6048381982743922,1.1954433327199505
113448,202,26,26,8.807613191793477,6.750623859490565,0.00018584862135899132,1.8660604800885334,2.0779800296189954
113449,203,10,10,8.982402627610565,6.70622664467503,0.008096385191111128,4.49585573700895,1.7420689705146422
115239,204,71,59,23.792767452363705,4.226256994522732,-0.0070238674199328156,1.6900997006388567,1.5218773427274879
115240,205,8,8,-11.2499244451042,35.97973217488615,0.0006898076618478593,4.366067719614616,9.22240820239898
115241,206,859,859,32.40768260479515,56.30416595302543,-0.0014842426420424428,0.3770706126895825,1.191099496526643
115253,207,16,16,-6.337083198314299,20.76169612634518,0.0008335220940452592,2.739250455740392,8.71797458300421
115254,208,4,3,-21.981089960150598,1.6031947641544448,0.00374749465689496,3.262598887362904,2.507449215958318
115255,209,442,442,23.415821595679027,37.10191674435633,-0.0018098669662479554,0.28458595466014514,0.8033062680985599
116828,210,391,391,32.64278394891999,41.01141082174823,-0.02234808231760699,1.7037916569778613,4.347379713356849
116837,211,923,923,58.55359193984808,29.26525112431699,-0.02526754184494853,2.2700408354950268,7.866028659086813
118168,212,11,11,21.894690585383827,5.2378284083333,0.0007699088906019171,4.009111812342422,13.36215840142295
118169,213,9,7,15.738405581099153,1.078996755697089,-0.00481867068315633,1.9740961564128603,1.405079576333524
118170,214,13,13,1.1428767216626226,17.435531844912468,0.009545088790029134,3.7960929803369527,11.65258578456421
