building_uid,selected_pixel_count,iqr_retained_pixel_count,paper_text_median_m,original_code_range_m,robust_q95_q05_height_m,relative_height_q05_m,relative_height_q95_m,median_phase_residual_rms_rad,median_height_sigma_m,paper_text_median_45_m,robust_height_45_m,robust_height_network_difference_m,ground_ellipsoid_height_m,recommended_building_height_m,roof_ellipsoid_height_m,quality_pass,height_definition
70479,10,10,0.33894914388656616,18.403236389160156,14.836086797714227,-8.391029763221741,6.445057034492486,2.1193768978118896,2.757263660430908,-0.16904669255018234,14.261059176921838,0.5750276207923886,-3.0133914947509766,14.836086797714227,11.82269530296325,True,SBAS像元相对高差的P95-P05；非先验填充
70601,2,2,-1.930215984582901,4.9665133357048035,4.469862002134323,-4.165146985650063,0.30471501648426036,4.894120454788208,16.84060001373291,0.18086767196655273,4.6582932472229,-0.18843124508857745,4.459629058837891,4.469862002134323,8.929491060972214,False,SBAS像元相对高差的P95-P05；非先验填充
70642,116,112,8.218977451324463,75.94754981994629,53.21646547317505,-10.320676326751709,42.89578914642334,3.419233798980713,11.544661045074463,0.7392576970160007,39.38750457763672,13.82896089553833,-2.6597743034362793,53.21646547317505,50.55669116973877,False,SBAS像元相对高差的P95-P05；非先验填充
74956,98,98,16.804051399230957,52.1336886882782,37.77775895595549,7.548514008522035,45.326272964477525,3.0924638509750366,7.946701288223267,18.38872241973877,37.7677502632141,0.010008692741394043,-2.3478851318359375,37.77775895595549,35.429873824119554,True,SBAS像元相对高差的P95-P05；非先验填充
74957,18,18,82.69414520263672,21.694908142089844,19.345365524291992,76.9428653717041,96.2882308959961,6.611888885498047,25.238314628601074,78.85087203979492,19.106814193725583,0.2385513305664091,-2.9252915382385254,19.345365524291992,16.420073986053467,False,SBAS像元相对高差的P95-P05；非先验填充
74958,24,23,4.385220050811768,22.131239414215088,7.941227307915687,0.7839561313390732,8.72518343925476,3.952197790145874,10.078967571258545,6.8394834995269775,18.446322572231285,-10.505095264315598,-0.8881837129592896,7.941227307915687,7.053043594956398,False,SBAS像元相对高差的P95-P05；非先验填充
74959,150,150,27.850773811340332,93.29359149932861,87.60165629684924,-0.6730292826890945,86.92862701416014,0.4943627119064331,1.6830837726593018,27.78061294555664,87.35179412215948,0.2498621746897669,-2.493831157684326,87.60165629684924,85.10782513916492,True,SBAS像元相对高差的P95-P05；非先验填充
74960,76,76,7.2511396408081055,54.184048891067505,46.052310943603516,2.980520248413086,49.0328311920166,2.693339705467224,4.553530931472778,7.658089876174927,47.02307063341141,-0.9707596898078918,-1.2872405052185059,46.052310943603516,44.76507043838501,True,SBAS像元相对高差的P95-P05；非先验填充
74975,118,118,10.528598308563232,48.27510613203049,44.27448154985904,0.4368460029363634,44.7113275527954,1.5572754740715027,1.8964647054672241,10.663952350616455,45.07775483429432,-0.8032732844352779,-2.963231086730957,44.27448154985904,41.31125046312808,True,SBAS像元相对高差的P95-P05；非先验填充
74976,90,90,17.960307121276855,38.85865378379822,36.850242209434505,4.653128838539124,41.50337104797363,2.481574535369873,6.948572397232056,20.380833625793457,37.05288662910461,-0.20264441967010782,-1.0921016931533813,36.850242209434505,35.758140516281124,True,SBAS像元相对高差的P95-P05；非先验填充
74977,104,104,16.061851501464844,42.07182598114014,33.29906249046326,-11.445029687881469,21.854032802581788,2.5142499208450317,7.594135046005249,16.18325138092041,33.26082572937011,0.03823676109314533,-1.6680667400360107,33.29906249046326,31.630995750427246,True,SBAS像元相对高差的P95-P05；非先验填充
74978,102,102,30.08211326599121,56.397732734680176,45.50782489776611,17.999304008483886,63.507128906249996,3.9562987089157104,14.279946327209473,31.431626319885254,46.35389022827149,-0.8460653305053754,-2.8846282958984375,45.50782489776611,42.623196601867676,False,SBAS像元相对高差的P95-P05；非先验填充
74979,58,57,38.9453010559082,11.503704071044922,6.520213890075688,36.67460899353027,43.19482288360596,4.244758367538452,11.40078067779541,36.611812591552734,10.157211208343504,-3.6369973182678166,-2.6999220848083496,6.520213890075688,3.8202918052673382,False,SBAS像元相对高差的P95-P05；非先验填充
75149,171,144,11.592382431030273,114.31229376792908,100.26468801498413,6.126039981842041,106.39072799682617,4.916707515716553,14.15845012664795,5.601643085479736,101.92975820787251,-1.665070192888379,-3.3041610717773438,100.26468801498413,96.96052694320679,False,SBAS像元相对高差的P95-P05；非先验填充
75150,186,159,32.96150207519531,123.39393043518066,108.81377506256104,27.88504695892334,136.69882202148438,5.104390621185303,17.722917556762695,36.033735275268555,107.61677646636963,1.1969985961914062,-1.1330690383911133,108.81377506256104,107.68070602416992,False,SBAS像元相对高差的P95-P05；非先验填充
75151,189,162,1.3436412811279297,109.62720966339111,97.22673778533937,-2.858979606628418,94.36775817871094,4.157314777374268,13.557315826416016,-1.518937349319458,97.20669422149659,0.02004356384277628,-2.0578534603118896,97.22673778533937,95.16888432502748,False,SBAS像元相对高差的P95-P05；非先验填充
75152,198,170,11.45821237564087,107.8569450378418,97.42113821506499,7.5539781332016,104.97511634826658,4.2677764892578125,12.319554328918457,8.871925830841064,96.11647274494169,1.3046654701232967,-4.755244255065918,97.42113821506499,92.66589395999907,False,SBAS像元相对高差的P95-P05；非先验填充
75153,212,183,32.46733093261719,107.62361145019531,90.49746685028074,26.790924644470216,117.28839149475097,5.063607454299927,15.58332633972168,30.881996154785156,91.9340874671936,-1.4366206169128617,-3.0372583866119385,90.49746685028074,87.4602084636688,False,SBAS像元相对高差的P95-P05；非先验填充
75157,333,333,14.578457832336426,60.40661811828613,45.28945369720459,-4.731673240661621,40.55778045654297,4.371434211730957,15.285123825073242,15.544355392456055,45.515930557250975,-0.22647686004638246,-3.2641091346740723,45.28945369720459,42.02534456253052,False,SBAS像元相对高差的P95-P05；非先验填充
75173,665,665,23.364646911621094,107.49996566772461,94.20894660949706,-30.09006690979004,64.11887969970702,3.26165509223938,10.931273460388184,23.815610885620117,93.05806655883788,1.1508800506591825,-0.8921284079551697,94.20894660949706,93.31681820154189,False,SBAS像元相对高差的P95-P05；非先验填充
75174,520,520,27.528040885925293,92.29081439971924,72.8721517562866,-3.761368370056152,69.11078338623045,3.530974507331848,12.65981912612915,30.305916786193848,71.72414223551749,1.148009520769108,0.20947043597698212,72.8721517562866,73.08162219226358,False,SBAS像元相对高差的P95-P05；非先验填充
75331,312,298,45.596330642700195,107.01618766784668,83.60419588088989,-6.334115314483642,77.27008056640625,3.1350784301757812,9.036953449249268,43.895193099975586,84.17917690277099,-0.5749810218811007,-0.6229491233825684,83.60419588088989,82.98124675750732,True,SBAS像元相对高差的P95-P05；非先验填充
75339,102,92,47.91470718383789,84.47607517242432,73.55015244483948,-5.370366525650024,68.17978591918946,3.157566547393799,11.099547386169434,47.36283302307129,73.34426109790802,0.20589134693146605,-2.408181667327881,73.55015244483948,71.1419707775116,False,SBAS像元相对高差的P95-P05；非先验填充
75340,64,64,18.836024284362793,60.16800880432129,56.12529420852661,-17.12871904373169,38.99657516479492,3.541894555091858,10.9156174659729,19.760040283203125,56.366913604736325,-0.24161939620971395,-3.9599618911743164,56.12529420852661,52.165332317352295,False,SBAS像元相对高差的P95-P05；非先验填充
75378,20,20,45.86212348937988,12.90426254272461,10.497368049621585,40.84597911834717,51.34334716796875,5.297496795654297,18.446420669555664,47.605159759521484,9.86520690917969,0.6321611404418945,-4.080791473388672,10.497368049621585,6.416576576232913,False,SBAS像元相对高差的P95-P05；非先验填充
77471,97,97,36.0611572265625,53.18807792663574,45.17778358459471,23.66474266052246,68.84252624511717,4.207558631896973,12.336775779724121,34.29049301147461,44.78229942321772,0.3954841613769844,-3.7015221118927,45.17778358459471,41.47626147270201,False,SBAS像元相对高差的P95-P05；非先验填充
77472,24,24,5.584817171096802,8.29266345500946,6.476948511600495,2.229218137264252,8.706166648864746,2.919764757156372,1.419046700000763,5.679107427597046,6.981554156541822,-0.5046056449413276,-1.15237295627594,6.476948511600495,5.324575555324555,True,SBAS像元相对高差的P95-P05；非先验填充
77640,24,23,35.668128967285156,6.386135101318359,4.1735734939575195,33.77212009429932,37.94569358825684,4.352870225906372,13.532748222351074,32.85726547241211,4.318945121765136,-0.14537162780761648,2.3890581130981445,4.1735734939575195,6.562631607055664,False,SBAS像元相对高差的P95-P05；非先验填充
77650,242,224,77.23708724975586,116.5758860707283,106.89950726032257,2.6874274015426636,109.58693466186523,1.739999771118164,3.4838517904281616,76.57329940795898,106.34596847295761,0.5535387873649569,-2.166067600250244,106.89950726032257,104.73343966007232,True,SBAS像元相对高差的P95-P05；非先验填充
78268,61,54,39.477895736694336,54.92236006259918,34.1351957321167,15.321099281311035,49.456295013427734,3.224813938140869,11.5001802444458,36.961097717285156,34.74873638153076,-0.6135406494140625,33.6189079284668,34.1351957321167,67.7541036605835,False,SBAS像元相对高差的P95-P05；非先验填充
79578,11,11,-5.641618728637695,35.8132438659668,32.87170743942261,-8.858441829681396,24.01326560974121,3.896914005279541,6.754812240600586,-5.026646137237549,32.75356483459473,0.11814260482788086,4.633425712585449,32.87170743942261,37.50513315200806,True,SBAS像元相对高差的P95-P05；非先验填充
79980,253,253,41.86838912963867,103.81166458129883,89.53632354736328,-14.179924011230469,75.35639953613281,3.1952178478240967,4.394730567932129,39.64919662475586,91.15482368469236,-1.6185001373290788,-1.09730863571167,89.53632354736328,88.43901491165161,True,SBAS像元相对高差的P95-P05；非先验填充
80019,1494,1487,162.22216796875,263.8620641231537,163.25104255676268,75.99365348815918,239.24469604492188,4.239950180053711,11.798519611358643,158.89435577392578,159.45866851806642,3.7923740386962663,-3.2074928283691406,163.25104255676268,160.04354972839354,False,SBAS像元相对高差的P95-P05；非先验填充
80252,332,318,-0.7503055334091187,55.50288772583008,18.95783250331878,-6.661864256858825,12.295968246459955,1.303743064403534,1.3330950736999512,-0.8725023567676544,19.317853617668145,-0.36002111434936523,-2.282832145690918,18.95783250331878,16.675000357627862,True,SBAS像元相对高差的P95-P05；非先验填充
80596,126,124,-1.8999284505844116,37.41462993621826,26.528444290161133,-8.478328704833984,18.05011558532715,3.513404607772827,9.170763969421387,-1.9650874733924866,24.767749190330505,1.7606950998306274,-1.386340618133545,26.528444290161133,25.142103672027588,True,SBAS像元相对高差的P95-P05；非先验填充
84813,363,363,46.62147521972656,151.82712292671204,135.70474064350128,3.4970949888229383,139.20183563232422,0.4474117159843445,1.4873408079147339,46.44199752807617,133.59533467292783,2.109405970573448,-1.0671772956848145,135.70474064350128,134.63756334781647,True,SBAS像元相对高差的P95-P05；非先验填充
85055,66,64,17.273064613342285,15.39360761642456,9.282084226608276,11.785533666610718,21.067617893218994,2.6484254598617554,3.306815981864929,18.028547286987305,9.352570056915283,-0.07048583030700684,1.6770128011703491,9.282084226608276,10.959097027778625,True,SBAS像元相对高差的P95-P05；非先验填充
85468,6,6,30.157700538635254,27.446765899658203,24.74548578262329,25.403442859649658,50.14892864227295,4.203163385391235,15.11393928527832,29.760079383850098,26.14858102798462,-1.4030952453613281,3.28873872756958,24.74548578262329,28.03422451019287,False,SBAS像元相对高差的P95-P05；非先验填充
85469,26,26,-28.92222309112549,33.15062344074249,32.270220175385475,-31.701623916625977,0.5685962587594986,2.4901643991470337,1.8066526055335999,-28.875577926635742,31.980055883526802,0.2901642918586731,14.545188903808594,32.270220175385475,46.81540907919407,True,SBAS像元相对高差的P95-P05；非先验填充
85477,75,75,13.917573928833008,22.764349460601807,20.690551614761354,4.626978826522827,25.31753044128418,3.2291452884674072,2.392775774002075,13.895570755004883,20.797344779968263,-0.10679316520690918,-5.289553642272949,20.690551614761354,15.400997972488405,True,SBAS像元相对高差的P95-P05；非先验填充
85492,37,37,13.033307075500488,17.786759853363037,12.42792644500732,5.594586372375488,18.022512817382808,4.490443229675293,15.716072082519531,11.24963665008545,13.177608871459956,-0.7496824264526367,-4.709372520446777,12.42792644500732,7.718553924560542,False,SBAS像元相对高差的P95-P05；非先验填充
87050,168,168,8.867011547088623,62.85814666748047,49.88098106384277,-7.3421142578125,42.53886680603027,3.583179473876953,2.529061436653137,8.419657707214355,49.19104874134064,0.6899323225021305,-1.270753026008606,49.88098106384277,48.61022803783416,True,SBAS像元相对高差的P95-P05；非先验填充
87051,103,103,26.17466926574707,58.54777908325195,47.45502624511718,16.303616333007813,63.758642578125,4.275646686553955,14.969696998596191,26.976360321044922,48.03909664154052,-0.5840703964233356,-2.3198342323303223,47.45502624511718,45.13519201278686,False,SBAS像元相对高差的P95-P05；非先验填充
87529,47,47,36.20084762573242,28.515533447265625,23.18736515045165,20.739510917663576,43.92687606811523,4.151603698730469,15.224778175354004,35.437137603759766,21.97061004638671,1.2167551040649407,-5.526278018951416,23.18736515045165,17.661087131500235,False,SBAS像元相对高差的P95-P05；非先验填充
88679,2,2,-0.5208345679566264,0.9887731019407511,0.8898957917466759,-0.9657824638299644,-0.07588667208328848,4.545282602310181,16.144254684448242,-1.6942771673202515,0.5915530443191528,0.2983427474275231,-6.804103374481201,0.8898957917466759,-5.914207582734525,False,SBAS像元相对高差的P95-P05；非先验填充
88691,14,14,4.299580931663513,9.256186425685883,9.113348159193993,-0.8573707669973374,8.255977392196655,3.9492427110671997,5.402196645736694,5.3156914710998535,8.66421772390604,0.4491304352879535,-4.547855377197266,9.113348159193993,4.565492781996728,True,SBAS像元相对高差的P95-P05；非先验填充
88693,27,26,53.86857795715332,15.576026916503906,11.693854141235349,47.59186553955078,59.28571968078613,3.838350296020508,13.998690605163574,53.524349212646484,11.396177291870117,0.29767684936523153,-0.28578972816467285,11.693854141235349,11.408064413070676,False,SBAS像元相对高差的P95-P05；非先验填充
90501,2,2,31.85472869873047,0.5268783569335938,0.47419052124023153,31.617633438110353,32.091823959350585,5.704137563705444,17.598386764526367,31.083898544311523,3.2051273345947244,-2.730936813354493,-4.742392063140869,0.47419052124023153,-4.268201541900638,False,SBAS像元相对高差的P95-P05；非先验填充
90522,30,27,26.206178665161133,43.17297683469951,19.01283581256866,13.442125773429874,32.45496158599853,5.750547885894775,19.673636436462402,23.7611083984375,20.705316707491868,-1.6924808949232073,-4.688763618469238,19.01283581256866,14.324072194099422,False,SBAS像元相对高差的P95-P05；非先验填充
90894,82,81,33.681339263916016,41.47829270362854,32.55352051258087,5.927032923698425,38.480553436279294,2.8672393560409546,3.9706426858901978,33.28501892089844,33.04926068782807,-0.4957401752471995,11.949736595153809,32.55352051258087,44.503257107734676,True,SBAS像元相对高差的P95-P05；非先验填充
90896,100,81,14.269181251525879,40.13492012023926,33.38493475914001,-14.465544939041138,18.919389820098875,2.3942487239837646,1.7199230790138245,14.299779891967773,33.17099113464356,0.21394362449645143,13.177816390991211,33.38493475914001,46.56275115013122,True,SBAS像元相对高差的P95-P05；非先验填充
90904,199,164,1.7532709240913391,45.54653453826904,31.067027997970577,-6.063990926742553,25.003037071228025,4.403624057769775,12.293128967285156,-0.8480066061019897,33.103471517562866,-2.0364435195922894,-2.804757833480835,31.067027997970577,28.262270164489742,False,SBAS像元相对高差的P95-P05；非先验填充
90921,13,13,5.694674968719482,16.302330493927002,12.836076432466506,-1.6077725231647486,11.228303909301756,2.15431809425354,4.59385871887207,6.040380001068115,12.73307659626007,0.10299983620643616,15.689745903015137,12.836076432466506,28.525822335481642,True,SBAS像元相对高差的P95-P05；非先验填充
90922,6,6,14.279123306274414,5.4216508865356445,4.702552795410156,11.439892292022705,16.14244508743286,2.5205167531967163,8.16019606590271,13.097768783569336,4.7995922565460205,-0.09703946113586426,19.923107147216797,4.702552795410156,24.625659942626953,True,SBAS像元相对高差的P95-P05；非先验填充
90947,8,8,-3.1754205226898193,8.572784662246704,7.688777227699756,-7.02623348236084,0.6625437453389162,3.1248799562454224,7.376555442810059,-4.228633403778076,7.972689434885979,-0.2839122071862228,20.56338882446289,7.688777227699756,28.252166052162647,True,SBAS像元相对高差的P95-P05；非先验填充
92926,300,270,23.212013244628906,111.8534803390503,66.1712870284915,0.6925191238522532,66.86380615234376,3.1666823625564575,11.087356090545654,24.76500701904297,66.01818491220475,0.1531021162867603,-1.3925447463989258,66.1712870284915,64.77874228209258,False,SBAS像元相对高差的P95-P05；非先验填充
92933,199,180,14.531216144561768,49.99593099951744,34.67650322914123,4.018005895614625,38.69450912475586,4.7023444175720215,12.386727333068848,15.02077579498291,33.8310462474823,0.8454569816589341,-2.3201534748077393,34.67650322914123,32.35634975433349,False,SBAS像元相对高差的P95-P05；非先验填充
92970,39,39,17.83570098876953,24.399977684020996,16.49241647720337,10.018573474884034,26.510989952087403,2.556933879852295,9.801156044006348,18.457231521606445,16.842026233673096,-0.34960975646972514,4.519904136657715,16.49241647720337,21.012320613861085,True,SBAS像元相对高差的P95-P05；非先验填充
94855,1145,1145,75.91091918945312,152.5528712272644,123.73750143051146,6.778685092926025,130.51618652343748,2.0182595252990723,4.133326053619385,75.60066986083984,123.450089263916,0.287412166595459,-0.3454217314720154,123.73750143051146,123.39207969903944,True,SBAS像元相对高差的P95-P05；非先验填充
94911,4,3,22.5526065826416,6.158742904663086,5.251412963867185,18.227940177917482,23.479353141784667,4.420279026031494,16.037363052368164,25.638198852539062,5.919827079772947,-0.6684141159057617,9.119709968566895,5.251412963867185,14.37112293243408,False,SBAS像元相对高差的P95-P05；非先验填充
97340,711,711,40.2747917175293,120.53223609924316,104.1958122253418,-19.93454360961914,84.26126861572266,3.9120326042175293,7.846926689147949,39.98918914794922,104.91228485107422,-0.7164726257324219,-2.9140820503234863,104.1958122253418,101.28173017501831,True,SBAS像元相对高差的P95-P05；非先验填充
97660,24,24,17.91387701034546,106.42597579956055,86.17497630119324,-7.404008054733276,78.77096824645996,4.063738822937012,11.144895553588867,21.915904998779297,81.89952893257141,4.275447368621826,15.841617584228516,86.17497630119324,102.01659388542176,False,SBAS像元相对高差的P95-P05；非先验填充
99751,4,3,8.717879295349121,18.090599536895752,15.474421143531796,7.929730248451233,23.404151391983028,2.7741851806640625,8.47082781791687,8.595890045166016,15.973996615409844,-0.49957547187804785,-1.714514136314392,15.474421143531796,13.759907007217404,False,SBAS像元相对高差的P95-P05；非先验填充
102049,30,30,11.55582332611084,33.86047953367233,27.20155109167099,2.384056532382965,29.585607624053953,3.6399548053741455,12.786797046661377,10.730652809143066,27.19870448708534,0.002846604585649004,-0.2142474204301834,27.20155109167099,26.987303671240806,False,SBAS像元相对高差的P95-P05；非先验填充
106421,5,5,-12.937400817871094,4.315395355224609,3.9110992431640614,-14.758238983154296,-10.847139739990235,4.2766900062561035,16.36159896850586,-9.798482894897461,4.139952850341796,-0.22885360717773473,-3.09791898727417,3.9110992431640614,0.8131802558898915,False,SBAS像元相对高差的P95-P05；非先验填充
106449,57,57,5.215367317199707,34.303568840026855,30.245555877685547,-11.859260940551758,18.386294937133787,3.2224574089050293,2.3017446994781494,5.142303466796875,29.941648101806642,0.30390777587890483,9.819111824035645,30.245555877685547,40.06466770172119,True,SBAS像元相对高差的P95-P05；非先验填充
106450,158,148,4.246920108795166,77.15051937103271,68.53159828186037,-11.156980514526367,57.374617767333994,3.9724048376083374,2.8501299619674683,4.470988750457764,68.50228791236879,0.029310369491582833,0.2346411645412445,68.53159828186037,68.76623944640161,True,SBAS像元相对高差的P95-P05；非先验填充
108184,284,267,-19.04793357849121,96.67529296875,48.724428987503046,-35.1341064453125,13.590322542190545,1.9152250289916992,3.2115663290023804,-18.19051742553711,48.24825525283812,0.4761737346649255,7.071898460388184,48.724428987503046,55.79632744789123,True,SBAS像元相对高差的P95-P05；非先验填充
108190,842,721,3.302408456802368,132.63879203796387,88.45730652809138,-10.747601556777953,77.70970497131343,4.989193439483643,7.5190417766571045,1.1161873936653137,85.58641934394835,2.8708871841430295,1.7171745300292969,88.45730652809138,90.17448105812068,True,SBAS像元相对高差的P95-P05；非先验填充
110081,7,7,2.732455015182495,7.487094163894653,6.956169360876082,-1.3624932706356048,5.593676090240478,3.239570379257202,2.0219829082489014,3.1282596588134766,6.750633570551871,0.20553579032421077,2.942783832550049,6.956169360876082,9.89895319342613,True,SBAS像元相对高差的P95-P05；非先验填充
110082,41,41,6.0178022384643555,18.6665078997612,10.713948249816895,2.3777456283569336,13.091693878173828,2.511669635772705,3.5412991046905518,6.172493934631348,10.334659337997437,0.379288911819458,-1.5643730163574219,10.713948249816895,9.149575233459473,True,SBAS像元相对高差的P95-P05；非先验填充
110115,60,59,14.03935432434082,64.43956351280212,48.47814567685128,-1.4477661907672883,47.03037948608399,1.0764904022216797,1.5087335109710693,14.077518463134766,47.70300519764423,0.775140479207046,-3.3809196949005127,48.47814567685128,45.097225981950764,True,SBAS像元相对高差的P95-P05；非先验填充
110116,69,63,25.064672470092773,61.17358684539795,41.17443542480468,13.94537582397461,55.119811248779286,2.599653720855713,5.041382312774658,24.95041275024414,42.63519744873046,-1.4607620239257812,-4.3787689208984375,41.17443542480468,36.79566650390624,True,SBAS像元相对高差的P95-P05；非先验填充
110117,82,82,21.387561798095703,60.85947346687317,40.28201905786992,0.8485648959875106,41.130583953857425,0.4625518321990967,1.4214332699775696,21.349475860595703,40.41957140266896,-0.13755234479904033,-3.6180343627929688,40.28201905786992,36.66398469507695,True,SBAS像元相对高差的P95-P05；非先验填充
110145,82,82,10.112725734710693,56.13080406188965,43.74824805259705,-10.741805028915405,33.00644302368165,3.1349477767944336,5.740513324737549,11.551881790161133,40.30980267524721,3.4384453773498365,-4.796298980712891,43.74824805259705,38.95194907188416,True,SBAS像元相对高差的P95-P05；非先验填充
110146,32,32,12.921567440032959,18.90646266937256,15.832708263397217,6.094445610046387,21.927153873443604,3.4270282983779907,11.19693660736084,14.342039108276367,14.925324058532716,0.9073842048645009,-3.254758358001709,15.832708263397217,12.577949905395508,False,SBAS像元相对高差的P95-P05；非先验填充
110147,97,80,18.480499267578125,83.40656185150146,56.36631002426147,0.6635842323303228,57.029894256591795,3.108729362487793,10.81638240814209,20.73509407043457,58.08189520835875,-1.7155851840972787,-1.6666415929794312,56.36631002426147,54.69966843128204,False,SBAS像元相对高差的P95-P05；非先验填充
111783,16,16,-15.294035911560059,25.50811278820038,22.10676871240139,-22.782165050506592,-0.6753963381052017,3.834238886833191,14.467157363891602,-19.404658317565918,20.791303873062134,1.3154648393392563,-2.0232386589050293,22.10676871240139,20.08353005349636,False,SBAS像元相对高差的P95-P05；非先验填充
111784,17,15,3.457947254180908,20.978057980537415,17.407807564735407,0.9498119115829468,18.357619476318355,3.7352402210235596,1.661107063293457,3.6704647541046143,17.535281682014464,-0.127474117279057,-3.679367780685425,17.407807564735407,13.728439784049982,True,SBAS像元相对高差的P95-P05；非先验填充
111785,10,8,2.1971355676651,21.152118682861328,16.700829529762263,-7.162175250053406,9.538654279708856,3.500395894050598,4.768812656402588,2.6997995376586914,24.112552416324604,-7.411722886562341,-2.4749350547790527,16.700829529762263,14.22589447498321,True,SBAS像元相对高差的P95-P05；非先验填充
111794,40,40,-3.1523187160491943,33.40977668762207,29.304017210006712,-13.901026487350464,15.40299072265625,3.6866971254348755,2.8570168018341064,-2.2602556347846985,29.133064460754394,0.17095274925231863,-0.8037130236625671,29.304017210006712,28.500304186344145,True,SBAS像元相对高差的P95-P05；非先验填充
111837,40,40,4.4608399868011475,24.227418899536133,22.371293902397156,-6.628570532798767,15.742723369598389,0.8257462084293365,1.5337491035461426,4.54503870010376,22.361322593688964,0.009971308708191629,-3.254223108291626,22.371293902397156,19.11707079410553,True,SBAS像元相对高差的P95-P05；非先验填充
111838,25,25,10.10851764678955,15.107752203941345,14.53500382900238,1.7201568841934205,16.2551607131958,1.3555437326431274,2.8076634407043457,10.127583503723145,14.729435586929322,-0.19443175792694234,-2.806718349456787,14.53500382900238,11.728285479545592,True,SBAS像元相对高差的P95-P05；非先验填充
111839,18,18,8.424943685531616,12.412227869033813,11.00134493112564,3.499170529842377,14.500515460968018,3.644704818725586,11.684287071228027,6.413769721984863,11.115866723656652,-0.11452179253101136,-1.6753628253936768,11.00134493112564,9.325982105731963,False,SBAS像元相对高差的P95-P05；非先验填充
111846,48,48,19.006711959838867,74.60767459869385,54.19906899333,-2.0064696967601776,52.192599296569824,5.4377806186676025,19.943781852722168,18.076973915100098,54.204565346241,-0.005496352910995483,-2.5900826454162598,54.19906899333,51.60898634791374,False,SBAS像元相对高差的P95-P05；非先验填充
111847,56,56,38.91523742675781,92.71987867355347,83.99216967821121,3.6782023310661316,87.67037200927734,3.5044158697128296,2.5324864387512207,38.4943962097168,89.24553841352463,-5.2533687353134155,-2.1235859394073486,83.99216967821121,81.86858373880386,True,SBAS像元相对高差的P95-P05；非先验填充
111848,45,45,7.6408538818359375,63.02749824523926,56.36796951293945,-18.53206558227539,37.83590393066406,4.42596960067749,15.502283096313477,2.996145486831665,54.461037063598624,1.9069324493408288,-1.8423881530761719,56.36796951293945,54.52558135986328,False,SBAS像元相对高差的P95-P05；非先验填充
111849,11,11,56.682701110839844,35.203792572021484,32.44233512878418,48.93610954284668,81.37844467163086,4.918923854827881,19.665727615356445,53.696773529052734,30.236539840698242,2.2057952880859375,-0.520471453666687,32.44233512878418,31.921863675117493,False,SBAS像元相对高差的P95-P05；非先验填充
111850,18,18,5.156626462936401,49.65989625453949,35.91921445280311,-0.5101139202713966,35.40910053253172,0.9533552825450897,2.109101414680481,4.969788551330566,35.912360137701015,0.006854315102096109,-1.5725855827331543,35.91921445280311,34.34662887006996,True,SBAS像元相对高差的P95-P05；非先验填充
111851,106,106,14.438350677490234,52.316169023513794,45.44226186256856,-0.020820784382522106,45.421441078186035,2.55781626701355,2.3070342540740967,14.79353952407837,45.11919269524515,0.3230691673234105,-3.4945297241210938,45.44226186256856,41.94773213844746,True,SBAS像元相对高差的P95-P05；非先验填充
113434,4,4,-4.067442178726196,11.441626604646444,9.97624289970845,-10.496376776695252,-0.5201338769868027,2.6101090908050537,3.497812867164612,-4.760849714279175,10.155688980221747,-0.1794460805132978,-2.5455822944641113,9.97624289970845,7.430660605244338,False,SBAS像元相对高差的P95-P05；非先验填充
113446,25,25,3.48115873336792,9.618148803710938,6.806879866123197,-0.28579059839248655,6.52108926773071,0.7529764175415039,1.8573530912399292,3.234156847000122,7.065764993429181,-0.2588851273059847,-1.4986038208007812,6.806879866123197,5.308276045322415,True,SBAS像元相对高差的P95-P05；非先验填充
113447,63,63,1.2034155130386353,18.610785007476807,13.887546610832214,-2.2608708143234253,11.626675796508788,1.604838252067566,1.1954433917999268,1.1141406297683716,13.48192331790924,0.4056232929229733,-4.64838171005249,13.887546610832214,9.239164900779723,True,SBAS像元相对高差的P95-P05；非先验填充
113448,26,26,8.807612895965576,14.326304912567139,12.731597244739532,-1.290349543094635,11.441247701644897,1.8660604357719421,2.0779800415039062,9.0464448928833,12.5691559612751,0.16244128346443176,-5.432018756866455,12.731597244739532,7.299578487873077,True,SBAS像元相对高差的P95-P05；非先验填充
113449,10,10,8.982402801513672,14.87453579902649,13.249859544634818,-0.6565994471311569,12.593260097503661,4.495855808258057,1.7420690059661865,8.990346908569336,13.718553313612937,-0.46869376897811854,-2.4601802825927734,13.249859544634818,10.789679262042045,True,SBAS像元相对高差的P95-P05；非先验填充
115239,71,59,23.792766571044922,46.66424369812012,32.642157167196274,0.3051246702671051,32.94728183746338,1.6728613376617432,1.5192346572875977,23.66428279876709,34.865725725889206,-2.223568558692932,-1.5198326110839844,32.642157167196274,31.12232455611229,True,SBAS像元相对高差的P95-P05；非先验填充
115240,8,8,-11.249924778938293,49.3042631149292,45.04099831581116,-37.40132875442505,7.639669561386107,4.36606764793396,9.222408056259155,-12.020644545555115,42.77244479656219,2.268553519248968,-3.432684898376465,45.04099831581116,41.608313417434694,True,SBAS像元相对高差的P95-P05；非先验填充
115241,859,859,32.407684326171875,108.14465618133545,88.83630118370057,-2.254205846786499,86.58209533691407,0.3770706057548523,1.1910995244979858,32.5058479309082,88.88939983844756,-0.05309865474698938,-3.006159543991089,88.83630118370057,85.83014163970948,True,SBAS像元相对高差的P95-P05；非先验填充
